,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,PYPL270115C00040000,2025-01-22 20:31:51+00:00,40.0,54.9,52.45,55.55,0.0,0.0,16,92,0.6532017102050782,True,REGULAR,USD
1,PYPL270115C00042500,2025-01-30 15:59:09+00:00,42.5,52.38,49.85,51.95,0.0,0.0,1,694,0.5850871569824219,True,REGULAR,USD
2,PYPL270115C00045000,2025-01-30 14:30:59+00:00,45.0,50.5,48.75,49.75,0.0,0.0,1,76,0.5866740551757812,True,REGULAR,USD
3,PYPL270115C00047500,2024-12-19 20:01:21+00:00,47.5,46.0,48.0,49.0,0.0,0.0,3,9,0.6212806427001953,True,REGULAR,USD
4,PYPL270115C00050000,2025-01-31 18:01:56+00:00,50.0,46.01,43.95,46.05,0.55999756,1.2321178,1,189,0.5463302203369143,True,REGULAR,USD
5,PYPL270115C00055000,2025-01-28 16:17:20+00:00,55.0,41.6,41.15,42.1,0.0,0.0,2,46,0.5369309002685547,True,REGULAR,USD
6,PYPL270115C00060000,2025-01-28 15:23:36+00:00,60.0,37.8,37.6,38.25,0.0,0.0,4,91,0.512578116455078,True,REGULAR,USD
7,PYPL270115C00062500,2025-01-21 15:20:33+00:00,62.5,38.07,35.65,36.8,0.0,0.0,1,36,0.5040332800292968,True,REGULAR,USD
8,PYPL270115C00065000,2025-01-22 16:30:16+00:00,65.0,35.75,33.1,34.9,0.0,0.0,1,26,0.5051319018554687,True,REGULAR,USD
9,PYPL270115C00067500,2025-01-24 20:19:54+00:00,67.5,33.25,32.2,33.25,0.0,0.0,6,30,0.4960377545166016,True,REGULAR,USD
10,PYPL270115C00070000,2025-01-29 14:43:26+00:00,70.0,31.3,29.8,32.0,0.0,0.0,1,158,0.4965260308837891,True,REGULAR,USD
11,PYPL270115C00072500,2025-01-22 20:19:58+00:00,72.5,31.2,29.6,30.2,0.0,0.0,2,68,0.4820608435058594,True,REGULAR,USD
12,PYPL270115C00075000,2025-01-31 20:48:54+00:00,75.0,28.55,27.95,28.8,0.19999886,0.70546335,7,526,0.4769034243774414,True,REGULAR,USD
13,PYPL270115C00077500,2025-01-14 18:34:13+00:00,77.5,28.25,26.25,27.4,2.0,7.6190476,2,146,0.4708915216064453,True,REGULAR,USD
14,PYPL270115C00080000,2025-01-31 18:14:57+00:00,80.0,26.2,25.4,26.1,-0.34999847,-1.3182617,1,649,0.4663444479370118,True,REGULAR,USD
15,PYPL270115C00082500,2025-01-31 15:34:52+00:00,82.5,25.4,24.1,24.75,0.8199997,3.3360443,4,88,0.4598442687988281,True,REGULAR,USD
16,PYPL270115C00085000,2025-01-30 17:30:12+00:00,85.0,23.93,22.85,23.55,0.0,0.0,1,232,0.4559075405883789,True,REGULAR,USD
17,PYPL270115C00087500,2025-01-31 16:33:36+00:00,87.5,22.8,20.6,22.4,-0.20000076,-0.8695685,10,116,0.4522149505615235,True,REGULAR,USD
18,PYPL270115C00090000,2025-01-31 16:36:23+00:00,90.0,21.25,20.35,21.2,-0.45000076,-2.0737362,70,295,0.4466608068847656,False,REGULAR,USD
19,PYPL270115C00092500,2025-01-31 15:48:18+00:00,92.5,20.62,18.95,20.25,-0.0099983215,-0.048464965,1,88,0.4455927023315429,False,REGULAR,USD
20,PYPL270115C00095000,2025-01-31 15:37:40+00:00,95.0,19.69,18.35,19.0,0.29000092,1.4948502,11,1481,0.43753614227294924,False,REGULAR,USD
21,PYPL270115C00097500,2025-01-30 20:09:54+00:00,97.5,18.49,16.3,18.0,0.0,0.0,6,26,0.4339351040649414,False,REGULAR,USD
22,PYPL270115C00100000,2025-01-31 19:43:01+00:00,100.0,17.0,16.3,17.2,-0.10000038,-0.58479756,40,663,0.4336604486083985,False,REGULAR,USD
23,PYPL270115C00105000,2025-01-30 17:30:12+00:00,105.0,15.73,14.05,15.45,0.0,0.0,1,241,0.42792320129394534,False,REGULAR,USD
24,PYPL270115C00110000,2025-01-31 16:29:53+00:00,110.0,14.35,11.95,13.85,0.5,3.6101081,2,125,0.4225521612548828,False,REGULAR,USD
25,PYPL270115C00115000,2025-01-30 20:32:56+00:00,115.0,12.59,11.6,12.4,0.0,0.0,1,455,0.4176693975830078,False,REGULAR,USD
26,PYPL270115C00120000,2025-01-31 19:21:16+00:00,120.0,11.15,10.35,11.2,0.6499996,6.1904726,7,533,0.41547215393066406,False,REGULAR,USD
27,PYPL270115C00125000,2025-01-24 19:15:12+00:00,125.0,9.85,8.9,10.2,0.0,0.0,1,179,0.41528905029296875,False,REGULAR,USD
28,PYPL270115C00130000,2025-01-31 20:12:11+00:00,130.0,8.66,8.25,9.3,-0.26000023,-2.9148006,40,6016,0.4152585330200196,False,REGULAR,USD
29,PYPL270115C00135000,2025-01-31 17:35:19+00:00,135.0,7.8,7.25,8.15,-0.27999973,-3.4653432,16,202,0.40772076660156253,False,REGULAR,USD
