,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,PYPL250214P00060000,2025-01-23 19:27:12+00:00,60.0,0.08,0.0,0.15,0.0,0.0,1,1,0.9257819921875,False,REGULAR,USD
1,PYPL250214P00065000,2025-01-14 17:11:06+00:00,65.0,0.2,0.0,0.26,0.0,0.0,1,4,0.8242205078124999,False,REGULAR,USD
2,PYPL250214P00070000,2025-01-24 19:53:55+00:00,70.0,0.19,0.05,0.3,0.0,0.0,13,42,0.6894562304687502,False,REGULAR,USD
3,PYPL250214P00073000,2025-01-31 20:42:28+00:00,73.0,0.25,0.22,0.26,-0.060000002,-19.35484,1,84,0.6250037500000001,False,REGULAR,USD
4,PYPL250214P00074000,2025-01-31 20:14:01+00:00,74.0,0.3,0.28,0.31,-0.060000002,-16.666666,51,6,0.6171913281250001,False,REGULAR,USD
5,PYPL250214P00075000,2025-01-31 18:44:20+00:00,75.0,0.35,0.34,0.38,-0.16,-31.37255,2,107,0.6093789062500001,False,REGULAR,USD
6,PYPL250214P00076000,2025-01-31 20:43:35+00:00,76.0,0.45,0.42,0.47,0.03999999,9.756095,84,72,0.6035195898437502,False,REGULAR,USD
7,PYPL250214P00077000,2025-01-30 17:51:01+00:00,77.0,0.49,0.51,0.57,0.0,0.0,6,27,0.5961954443359375,False,REGULAR,USD
8,PYPL250214P00078000,2025-01-30 16:28:28+00:00,78.0,0.53,0.61,0.8,-0.060000002,-10.169492,1,99,0.6035195898437502,False,REGULAR,USD
9,PYPL250214P00079000,2025-01-31 17:18:05+00:00,79.0,0.74,0.72,0.95,-0.24000001,-24.489796,6,91,0.5937540625000001,False,REGULAR,USD
10,PYPL250214P00080000,2025-01-31 20:42:32+00:00,80.0,0.92,0.89,1.03,0.100000024,12.195125,45,1244,0.579105771484375,False,REGULAR,USD
11,PYPL250214P00081000,2025-01-31 20:09:08+00:00,81.0,1.18,1.08,1.26,0.16999996,16.83168,5,220,0.5776409423828125,False,REGULAR,USD
12,PYPL250214P00082000,2025-01-31 20:09:08+00:00,82.0,1.41,1.3,1.53,0.049999952,3.676467,10,1209,0.577152666015625,False,REGULAR,USD
13,PYPL250214P00083000,2025-01-31 19:43:18+00:00,83.0,1.56,1.57,1.76,0.15999997,11.428569,51,198,0.5712933496093751,False,REGULAR,USD
14,PYPL250214P00084000,2025-01-31 19:34:36+00:00,84.0,1.89,1.84,2.3,-0.029999971,-1.5624986,9,80,0.5854533642578125,False,REGULAR,USD
15,PYPL250214P00085000,2025-01-31 20:42:32+00:00,85.0,2.22,2.19,2.65,-0.029999971,-1.3333321,166,201,0.5835002587890624,False,REGULAR,USD
16,PYPL250214P00086000,2025-01-31 20:24:45+00:00,86.0,2.64,2.59,2.79,0.3000002,12.820521,4,314,0.5639692041015626,False,REGULAR,USD
17,PYPL250214P00087000,2025-01-31 20:32:31+00:00,87.0,3.01,3.0,3.3,0.28999996,10.661763,47,191,0.567387138671875,False,REGULAR,USD
18,PYPL250214P00088000,2025-01-31 16:22:50+00:00,88.0,3.43,3.45,3.6,0.08000016,2.3880646,12,212,0.5522505712890625,False,REGULAR,USD
19,PYPL250214P00089000,2025-01-31 20:55:38+00:00,89.0,4.1,3.95,4.1,0.5999999,17.142855,258,447,0.5498091894531252,True,REGULAR,USD
20,PYPL250214P00090000,2025-01-31 20:37:41+00:00,90.0,4.5,4.5,4.7,0.099999905,2.272725,103,421,0.5520064331054688,True,REGULAR,USD
21,PYPL250214P00091000,2025-01-31 20:29:30+00:00,91.0,5.16,5.1,5.45,0.30999994,6.3917513,13,133,0.5629926513671876,True,REGULAR,USD
22,PYPL250214P00092000,2025-01-31 14:56:53+00:00,92.0,5.24,5.75,6.0,-0.46000004,-8.070176,1,66,0.5576216113281252,True,REGULAR,USD
23,PYPL250214P00093000,2025-01-31 20:23:09+00:00,93.0,6.44,6.4,6.65,0.49000025,8.235298,42,128,0.5537154003906251,True,REGULAR,USD
24,PYPL250214P00094000,2025-01-30 16:01:56+00:00,94.0,6.7,7.1,8.25,0.0,0.0,9,123,0.6245154736328126,True,REGULAR,USD
25,PYPL250214P00095000,2025-01-31 20:20:29+00:00,95.0,7.86,7.2,9.05,0.9100003,13.09353,2,40,0.579105771484375,True,REGULAR,USD
26,PYPL250214P00096000,2025-01-27 17:34:16+00:00,96.0,8.15,8.55,8.8,0.0,0.0,4,57,0.5400436621093752,True,REGULAR,USD
