,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,PYPL250207C00060000,2025-01-31 16:30:32+00:00,60.0,30.18,28.45,29.1,5.470001,22.136793,1,1,1.5234398828124998,True,REGULAR,USD
1,PYPL250207C00065000,2025-01-29 15:24:40+00:00,65.0,23.74,23.55,23.95,0.0,0.0,6,8,1.22266013671875,True,REGULAR,USD
2,PYPL250207C00070000,2025-01-28 15:53:21+00:00,70.0,19.5,18.5,19.1,0.0,0.0,10,17,1.01953615234375,True,REGULAR,USD
3,PYPL250207C00073000,2025-01-31 18:35:35+00:00,73.0,16.3,15.6,16.15,4.619999,39.554783,1,3,0.9257819921875,True,REGULAR,USD
4,PYPL250207C00074000,2025-01-31 17:30:33+00:00,74.0,16.12,14.6,15.15,1.2600012,8.479147,1,14,0.8730481445312499,True,REGULAR,USD
5,PYPL250207C00075000,2025-01-31 20:20:17+00:00,75.0,13.77,13.75,14.4,-1.1199999,-7.5218253,10,25,0.9345709667968749,True,REGULAR,USD
6,PYPL250207C00076000,2025-01-31 20:54:40+00:00,76.0,13.05,12.75,13.35,-3.749999,-22.321424,5,10,0.866212275390625,True,REGULAR,USD
7,PYPL250207C00077000,2025-01-28 16:23:05+00:00,77.0,12.17,11.75,12.35,0.0,0.0,2,2,0.8105487695312499,True,REGULAR,USD
8,PYPL250207C00078000,2025-01-30 15:51:12+00:00,78.0,12.45,11.0,12.15,0.0,0.0,2,26,0.9589847851562499,True,REGULAR,USD
9,PYPL250207C00079000,2025-01-31 20:55:52+00:00,79.0,10.43,9.6,11.4,-0.79999924,-7.1237693,13,32,0.86914193359375,True,REGULAR,USD
10,PYPL250207C00080000,2025-01-31 19:42:18+00:00,80.0,9.58,9.35,9.9,-0.9899998,-9.366129,44,146,0.8457046679687499,True,REGULAR,USD
11,PYPL250207C00081000,2025-01-31 18:37:22+00:00,81.0,9.27,8.45,9.9,-0.32999992,-3.437499,13,15,0.936524072265625,True,REGULAR,USD
12,PYPL250207C00082000,2025-01-31 19:29:43+00:00,82.0,8.68,7.75,8.05,0.1800003,2.1176507,8,29,0.7905294384765625,True,REGULAR,USD
13,PYPL250207C00083000,2025-01-31 16:35:51+00:00,83.0,8.1,7.0,7.3,0.27000046,3.4482818,1,148,0.7836935693359376,True,REGULAR,USD
14,PYPL250207C00084000,2025-01-31 20:51:22+00:00,84.0,6.65,6.3,6.55,-0.19999981,-2.9197054,11,202,0.7749045947265626,True,REGULAR,USD
15,PYPL250207C00085000,2025-01-31 20:19:34+00:00,85.0,5.85,5.6,5.85,-0.3499999,-5.64516,47,1086,0.76367423828125,True,REGULAR,USD
16,PYPL250207C00086000,2025-01-31 20:59:23+00:00,86.0,5.2,4.9,5.2,-0.5500002,-9.565221,64,402,0.7500025,True,REGULAR,USD
17,PYPL250207C00087000,2025-01-31 20:55:11+00:00,87.0,4.5,4.35,4.65,-0.6799998,-13.127411,111,236,0.7539087109375,True,REGULAR,USD
18,PYPL250207C00088000,2025-01-31 20:57:18+00:00,88.0,4.0,3.9,4.05,-0.7199998,-15.254233,85,362,0.7543969873046875,True,REGULAR,USD
19,PYPL250207C00089000,2025-01-31 20:56:55+00:00,89.0,3.5,3.45,3.55,-0.75,-17.647058,234,295,0.75586181640625,False,REGULAR,USD
20,PYPL250207C00090000,2025-01-31 20:56:36+00:00,90.0,3.03,3.0,3.1,-0.77,-20.263159,4051,2682,0.7539087109375,False,REGULAR,USD
21,PYPL250207C00091000,2025-01-31 20:56:12+00:00,91.0,2.65,2.56,2.69,-0.65999985,-19.939573,673,1425,0.7482935327148439,False,REGULAR,USD
22,PYPL250207C00092000,2025-01-31 20:59:07+00:00,92.0,2.27,2.22,2.31,-0.61000013,-21.18056,426,461,0.7478052563476563,False,REGULAR,USD
23,PYPL250207C00093000,2025-01-31 20:53:51+00:00,93.0,2.01,1.88,1.99,-0.48000002,-19.27711,1203,452,0.7456080126953125,False,REGULAR,USD
24,PYPL250207C00094000,2025-01-31 20:52:31+00:00,94.0,1.73,1.6,1.68,-0.45000005,-20.642202,8309,849,0.7426783544921874,False,REGULAR,USD
25,PYPL250207C00095000,2025-01-31 20:58:46+00:00,95.0,1.38,1.35,1.44,-0.49,-26.203209,702,1225,0.743166630859375,False,REGULAR,USD
26,PYPL250207C00096000,2025-01-31 20:56:04+00:00,96.0,1.14,1.14,1.22,-0.49,-30.06135,268,485,0.7436549072265625,False,REGULAR,USD
27,PYPL250207C00097000,2025-01-31 20:59:59+00:00,97.0,0.99,0.91,1.03,-0.36,-26.666666,230,617,0.7377955908203124,False,REGULAR,USD
28,PYPL250207C00098000,2025-01-31 20:58:46+00:00,98.0,0.86,0.8,0.86,-0.30999994,-26.495722,447,672,0.74414318359375,False,REGULAR,USD
29,PYPL250207C00099000,2025-01-31 20:53:14+00:00,99.0,0.72,0.67,0.71,-0.26999998,-27.272724,41,366,0.74414318359375,False,REGULAR,USD
30,PYPL250207C00100000,2025-01-31 20:54:25+00:00,100.0,0.59,0.56,0.61,-0.27000004,-31.395353,1513,2043,0.7500025,False,REGULAR,USD
31,PYPL250207C00101000,2025-01-31 20:56:18+00:00,101.0,0.5,0.46,0.51,-0.19999999,-28.571426,99,269,0.7509790527343749,False,REGULAR,USD
32,PYPL250207C00102000,2025-01-31 19:51:51+00:00,102.0,0.41,0.38,0.43,-0.17999998,-30.508472,7186,410,0.7539087109375,False,REGULAR,USD
33,PYPL250207C00103000,2025-01-31 20:03:35+00:00,103.0,0.35,0.32,0.36,-0.16,-31.37255,43,112,0.7587914746093751,False,REGULAR,USD
34,PYPL250207C00105000,2025-01-31 20:26:53+00:00,105.0,0.27,0.22,0.26,-0.119999975,-30.769224,71,452,0.7685570019531252,False,REGULAR,USD
35,PYPL250207C00110000,2025-01-31 20:27:18+00:00,110.0,0.11,0.1,0.16,-0.060000002,-35.294117,30,660,0.8300798242187499,False,REGULAR,USD
36,PYPL250207C00115000,2025-01-31 20:30:55+00:00,115.0,0.07,0.05,0.07,-0.020000003,-22.222223,81,56,0.85937640625,False,REGULAR,USD
37,PYPL250207C00120000,2025-01-31 19:28:22+00:00,120.0,0.04,0.01,0.05,0.0,0.0,83,162,0.8984385156249999,False,REGULAR,USD
38,PYPL250207C00125000,2025-01-31 15:38:29+00:00,125.0,0.01,0.01,0.52,-0.04,-80.00001,6,99,1.36328443359375,False,REGULAR,USD
39,PYPL250207C00130000,2025-01-30 20:59:08+00:00,130.0,0.01,0.0,0.02,0.0,0.0,4,5,0.98437515625,False,REGULAR,USD
