,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,PYPL270115P00040000,2025-01-10 17:17:18+00:00,40.0,1.33,0.77,1.8,0.0,0.0,3.0,30,0.4512994323730469,False,REGULAR,USD
1,PYPL270115P00042500,2024-12-16 05:02:20+00:00,42.5,2.28,1.9,2.26,0.0,0.0,,1,0.45117736328125,False,REGULAR,USD
2,PYPL270115P00045000,2025-01-27 18:07:58+00:00,45.0,1.45,1.29,2.47,0.0,0.0,2.0,148,0.43396562133789063,False,REGULAR,USD
3,PYPL270115P00047500,2024-12-26 14:30:17+00:00,47.5,2.36,1.7,1.81,0.0,0.0,5.0,138,0.36914693359375,False,REGULAR,USD
4,PYPL270115P00050000,2025-01-28 17:46:02+00:00,50.0,2.1,1.89,2.73,0.0,0.0,32.0,110,0.39197385375976557,False,REGULAR,USD
5,PYPL270115P00055000,2025-01-31 20:07:40+00:00,55.0,2.9,1.96,3.2,0.09000015,3.2028525,1.0,37,0.3610903735351562,False,REGULAR,USD
6,PYPL270115P00060000,2025-01-27 18:15:56+00:00,60.0,4.0,2.95,4.3,0.0,0.0,4.0,120,0.351996226196289,False,REGULAR,USD
7,PYPL270115P00062500,2025-01-31 18:21:51+00:00,62.5,4.37,4.3,4.85,-0.2800002,-6.0215096,10.0,47,0.34497725341796875,False,REGULAR,USD
8,PYPL270115P00065000,2025-01-29 16:08:44+00:00,65.0,5.25,4.95,5.5,-0.05000019,-0.9433998,1.0,176,0.33978931701660153,False,REGULAR,USD
9,PYPL270115P00067500,2025-01-29 20:56:36+00:00,67.5,5.52,5.5,6.2,0.0,0.0,3.0,77,0.3345403460693359,False,REGULAR,USD
10,PYPL270115P00070000,2025-01-29 16:27:23+00:00,70.0,6.82,6.15,8.05,0.0,0.0,1.0,399,0.358404853515625,False,REGULAR,USD
11,PYPL270115P00072500,2025-01-28 16:25:03+00:00,72.5,7.64,7.1,8.75,0.0,0.0,1.0,46,0.34918863708496095,False,REGULAR,USD
12,PYPL270115P00075000,2025-01-27 15:41:25+00:00,75.0,8.31,7.95,9.7,0.0,0.0,10.0,81,0.34512983978271483,False,REGULAR,USD
13,PYPL270115P00077500,2025-01-31 18:21:51+00:00,77.5,9.17,9.15,10.65,-0.22999954,-2.4468038,10.0,70,0.33978931701660153,False,REGULAR,USD
14,PYPL270115P00080000,2025-01-30 17:37:02+00:00,80.0,10.08,10.15,11.65,0.0,0.0,1.0,338,0.334418276977539,False,REGULAR,USD
15,PYPL270115P00082500,2025-01-31 18:51:55+00:00,82.5,11.36,11.25,12.8,-0.6700001,-5.569411,1.0,181,0.3311834460449219,False,REGULAR,USD
16,PYPL270115P00085000,2025-01-31 18:52:30+00:00,85.0,12.46,12.4,14.0,-0.26000023,-2.0440269,1.0,167,0.32782654602050776,False,REGULAR,USD
17,PYPL270115P00087500,2025-01-17 19:26:20+00:00,87.5,14.5,13.55,16.5,0.0,0.0,4.0,46,0.350470362548828,False,REGULAR,USD
18,PYPL270115P00090000,2025-01-28 14:40:41+00:00,90.0,14.6,14.85,16.55,-1.0,-6.4102564,1.0,1162,0.3206244696044921,True,REGULAR,USD
19,PYPL270115P00092500,2025-01-17 15:34:06+00:00,92.5,15.41,15.75,17.1,0.0,0.0,1.0,10,0.30054410400390624,True,REGULAR,USD
20,PYPL270115P00095000,2025-01-30 18:37:08+00:00,95.0,17.35,16.9,19.35,0.0,0.0,4.0,55,0.3140022213745117,True,REGULAR,USD
21,PYPL270115P00097500,2025-01-21 14:30:30+00:00,97.5,18.46,18.3,20.85,0.0,0.0,3.0,20,0.3110420458984374,True,REGULAR,USD
22,PYPL270115P00100000,2025-01-31 16:18:29+00:00,100.0,20.4,20.4,22.4,0.25,1.2406948,10.0,40,0.3080208358764648,True,REGULAR,USD
23,PYPL270115P00105000,2025-01-21 19:00:24+00:00,105.0,23.34,23.55,24.15,0.0,0.0,4.0,5,0.27075924560546877,True,REGULAR,USD
24,PYPL270115P00110000,2025-01-21 17:11:15+00:00,110.0,26.9,26.95,27.65,0.0,0.0,4.0,7,0.2644421701049804,True,REGULAR,USD
25,PYPL270115P00115000,2025-01-27 20:49:57+00:00,115.0,30.1,30.55,31.65,0.0,0.0,2.0,4,0.26483889465332033,True,REGULAR,USD
26,PYPL270115P00120000,2025-01-31 16:06:47+00:00,120.0,33.85,34.2,35.5,-1.0,-2.8694406,1.0,450,0.25763681823730467,True,REGULAR,USD
27,PYPL270115P00130000,2025-01-27 19:57:06+00:00,130.0,42.34,40.65,44.4,0.0,0.0,2.0,13,0.26319096191406255,True,REGULAR,USD
28,PYPL270115P00135000,2025-01-27 19:48:08+00:00,135.0,46.75,46.8,47.9,0.0,0.0,2.0,2,0.2280350634765625,True,REGULAR,USD
