,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,PYPL250228C00070000,2025-01-27 17:06:11+00:00,70.0,20.13,18.35,19.5,0.0,0.0,1.0,3,0.56055126953125,True,REGULAR,USD
1,PYPL250228C00075000,2025-01-31 15:55:36+00:00,75.0,14.5,14.35,14.8,-0.5,-3.3333333,3.0,4,0.5756878369140624,True,REGULAR,USD
2,PYPL250228C00076000,2025-01-27 18:07:59+00:00,76.0,14.55,12.5,13.95,0.0,0.0,2.0,3,0.6093789062500001,True,REGULAR,USD
3,PYPL250228C00077000,2025-01-31 20:40:18+00:00,77.0,12.75,11.35,12.8,-1.3400002,-9.510292,1.0,37,0.5505416040039064,True,REGULAR,USD
4,PYPL250228C00078000,2025-01-28 17:38:45+00:00,78.0,11.95,11.2,13.55,0.0,0.0,15.0,17,0.6049844189453126,True,REGULAR,USD
5,PYPL250228C00079000,2025-01-15 15:00:41+00:00,79.0,12.11,10.4,13.0,0.0,0.0,,1,0.6135292553710938,True,REGULAR,USD
6,PYPL250228C00080000,2025-01-30 17:27:35+00:00,80.0,11.06,9.05,11.05,-0.29999924,-2.6408384,10.0,15,0.6210975390625001,True,REGULAR,USD
7,PYPL250228C00082000,2025-01-23 15:05:48+00:00,82.0,9.0,7.0,8.85,0.0,0.0,1.0,4,0.5173388110351562,True,REGULAR,USD
8,PYPL250228C00083000,2025-01-27 18:46:38+00:00,83.0,8.74,7.15,9.25,-0.65999985,-7.021275,10.0,8,0.5190477783203125,True,REGULAR,USD
9,PYPL250228C00084000,2025-01-23 15:16:13+00:00,84.0,8.2,5.55,8.4,0.0,0.0,4.0,1,0.6118202880859377,True,REGULAR,USD
10,PYPL250228C00085000,2025-01-30 17:57:00+00:00,85.0,7.56,5.7,7.5,0.0,0.0,4.0,21,0.5769085278320312,True,REGULAR,USD
11,PYPL250228C00086000,2025-01-29 16:32:53+00:00,86.0,6.4,4.2,7.35,0.0,0.0,1.0,15,0.6198768481445314,True,REGULAR,USD
12,PYPL250228C00087000,2025-01-31 17:19:11+00:00,87.0,6.25,5.4,6.55,0.25,4.1666665,9.0,22,0.5310105493164063,True,REGULAR,USD
13,PYPL250228C00088000,2025-01-31 16:35:49+00:00,88.0,5.65,4.85,6.4,-0.4000001,-6.6115713,29.0,85,0.5468795312500001,True,REGULAR,USD
14,PYPL250228C00089000,2025-01-31 14:34:35+00:00,89.0,5.05,4.35,4.55,0.0,0.0,4.0,29,0.48511257080078124,False,REGULAR,USD
15,PYPL250228C00090000,2025-01-31 20:58:33+00:00,90.0,4.05,3.9,4.05,-0.26999998,-6.2499995,42.0,227,0.47937532348632805,False,REGULAR,USD
16,PYPL250228C00091000,2025-01-31 15:36:34+00:00,91.0,4.3,3.4,3.65,0.10000038,2.3809617,5.0,18,0.4804739453125,False,REGULAR,USD
17,PYPL250228C00092000,2025-01-31 17:55:26+00:00,92.0,3.5,3.05,3.3,-0.71000004,-16.864609,6.0,32,0.48340360351562506,False,REGULAR,USD
18,PYPL250228C00093000,2025-01-31 20:49:32+00:00,93.0,2.88,2.6,2.88,-0.54999995,-16.034985,21.0,86,0.47559118164062497,False,REGULAR,USD
19,PYPL250228C00094000,2025-01-31 16:27:51+00:00,94.0,2.94,2.27,2.85,-0.21000004,-6.6666675,11.0,28,0.5070850073242188,False,REGULAR,USD
20,PYPL250228C00095000,2025-01-31 20:07:47+00:00,95.0,2.51,2.15,2.29,-0.26999998,-9.71223,8.0,236,0.477544287109375,False,REGULAR,USD
21,PYPL250228C00096000,2025-01-31 20:57:57+00:00,96.0,1.98,1.65,2.03,-0.22000003,-10.000002,5.0,12,0.4777884252929688,False,REGULAR,USD
22,PYPL250228C00097000,2025-01-31 20:19:38+00:00,97.0,1.68,1.48,1.93,-0.43999994,-20.754715,72.0,259,0.4946339599609375,False,REGULAR,USD
23,PYPL250228C00098000,2025-01-31 17:12:39+00:00,98.0,1.6,1.32,1.78,-0.25,-13.513514,13.0,40,0.5039112109375,False,REGULAR,USD
24,PYPL250228C00099000,2025-01-31 20:24:38+00:00,99.0,1.3,0.84,1.6,-0.47000003,-26.553675,8.0,112,0.506840869140625,False,REGULAR,USD
25,PYPL250228C00100000,2025-01-31 20:41:52+00:00,100.0,1.15,1.09,1.19,-0.15999997,-12.213738,48.0,2338,0.47461462890625,False,REGULAR,USD
26,PYPL250228C00101000,2025-01-30 20:02:49+00:00,101.0,0.99,0.93,1.42,-0.30999994,-23.84615,5.0,57,0.5317429638671876,False,REGULAR,USD
27,PYPL250228C00102000,2025-01-31 14:30:34+00:00,102.0,0.87,0.5,1.22,-0.25,-22.321428,3.0,89,0.52539537109375,False,REGULAR,USD
28,PYPL250228C00105000,2025-01-31 18:18:14+00:00,105.0,0.67,0.42,0.91,-0.01999998,-2.898548,79.0,107,0.5385788330078126,False,REGULAR,USD
29,PYPL250228C00110000,2025-01-30 20:02:11+00:00,110.0,0.31,0.06,0.56,0.0,0.0,1.0,50,0.5585981640625001,False,REGULAR,USD
30,PYPL250228C00115000,2025-01-30 20:19:29+00:00,115.0,0.21,0.06,0.57,0.0,0.0,100.0,113,0.5664105859375,False,REGULAR,USD
31,PYPL250228C00120000,2025-01-30 17:59:38+00:00,120.0,0.15,0.01,0.51,0.0,0.0,130.0,133,0.614261669921875,False,REGULAR,USD
32,PYPL250228C00125000,2025-01-21 14:50:22+00:00,125.0,0.11,0.0,0.25,0.0,0.0,8.0,40,0.6025430371093752,False,REGULAR,USD
