,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,PYPL250516P00060000,2025-01-17 17:28:01+00:00,60.0,0.34,0.22,0.52,0.0,0.0,1.0,25,0.47803256347656253,False,REGULAR,USD
1,PYPL250516P00065000,2025-01-30 15:30:18+00:00,65.0,0.62,0.64,0.83,0.0,0.0,3.0,71,0.44556218505859374,False,REGULAR,USD
2,PYPL250516P00070000,2025-01-31 16:42:19+00:00,70.0,1.07,1.2,1.37,-0.28999996,-21.323526,7.0,84,0.42212491943359376,False,REGULAR,USD
3,PYPL250516P00075000,2025-01-29 20:43:57+00:00,75.0,2.08,2.06,2.15,0.0,0.0,82.0,570,0.39722282470703124,False,REGULAR,USD
4,PYPL250516P00077500,2025-01-31 18:43:42+00:00,77.5,2.51,2.64,2.82,0.06999993,2.8688498,20.0,375,0.39600213378906257,False,REGULAR,USD
5,PYPL250516P00080000,2025-01-31 14:56:30+00:00,80.0,3.0,3.3,3.55,-0.25,-7.6923075,9.0,569,0.39038695556640624,False,REGULAR,USD
6,PYPL250516P00082500,2025-01-30 14:50:13+00:00,82.5,3.75,4.1,4.35,0.1500001,4.1666694,10.0,530,0.38184211914062494,False,REGULAR,USD
7,PYPL250516P00085000,2025-01-31 19:01:20+00:00,85.0,4.9,5.05,5.6,0.07000017,1.449279,99.0,1250,0.39124143920898435,False,REGULAR,USD
8,PYPL250516P00087500,2025-01-30 14:50:03+00:00,87.5,5.4,6.05,6.25,0.0,0.0,1.0,40,0.36035795898437495,False,REGULAR,USD
9,PYPL250516P00090000,2025-01-31 16:52:45+00:00,90.0,6.8,7.35,7.5,0.22000027,3.3434691,8.0,370,0.35474278076171867,True,REGULAR,USD
10,PYPL250516P00092500,2025-01-31 20:59:50+00:00,92.5,8.85,8.7,8.85,0.5,5.9880238,14.0,137,0.3469303588867187,True,REGULAR,USD
11,PYPL250516P00095000,2025-01-17 17:45:11+00:00,95.0,8.55,10.2,10.8,0.0,0.0,,52,0.36414210083007814,True,REGULAR,USD
12,PYPL250516P00100000,2025-01-24 14:33:39+00:00,100.0,13.1,13.4,13.95,0.0,0.0,10.0,10,0.3360662097167969,True,REGULAR,USD
13,PYPL250516P00115000,2025-01-21 16:36:43+00:00,115.0,25.65,26.35,27.15,0.0,0.0,3.0,9,0.3530338134765625,True,REGULAR,USD
14,PYPL250516P00120000,2025-01-28 16:33:30+00:00,120.0,32.05,31.15,33.25,0.0,0.0,1.0,12,0.5054981091308592,True,REGULAR,USD
