,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,PYPL250207P00050000,2025-01-15 16:40:13+00:00,50.0,0.03,0.0,0.01,0.0,0.0,,2,1.3750031249999999,False,REGULAR,USD
1,PYPL250207P00055000,2025-01-23 20:45:03+00:00,55.0,0.05,0.0,0.01,0.0,0.0,1.0,1,1.15625421875,False,REGULAR,USD
2,PYPL250207P00060000,2025-01-31 15:33:32+00:00,60.0,0.02,0.0,0.02,0.0,0.0,9.0,38,1.0312548437500002,False,REGULAR,USD
3,PYPL250207P00065000,2025-01-29 19:51:06+00:00,65.0,0.03,0.0,2.16,0.0,0.0,85.0,205,1.8564460302734376,False,REGULAR,USD
4,PYPL250207P00070000,2025-01-31 20:55:28+00:00,70.0,0.07,0.07,0.08,-0.020000003,-22.222223,150.0,152,0.8437515624999999,False,REGULAR,USD
5,PYPL250207P00073000,2025-01-31 18:14:02+00:00,73.0,0.13,0.06,0.17,-0.060000002,-31.578947,9.0,136,0.7656273437500001,False,REGULAR,USD
6,PYPL250207P00074000,2025-01-31 16:02:04+00:00,74.0,0.21,0.06,0.33,0.00999999,4.999995,2.0,64,0.79883013671875,False,REGULAR,USD
7,PYPL250207P00075000,2025-01-31 20:59:11+00:00,75.0,0.25,0.24,0.26,-0.02000001,-7.4074106,144.0,135,0.79101771484375,False,REGULAR,USD
8,PYPL250207P00076000,2025-01-31 20:59:40+00:00,76.0,0.32,0.3,0.36,0.01999998,6.66666,29.0,144,0.79101771484375,False,REGULAR,USD
9,PYPL250207P00077000,2025-01-31 20:59:40+00:00,77.0,0.4,0.38,0.44,0.01000002,2.564108,139.0,197,0.7812521875,False,REGULAR,USD
10,PYPL250207P00078000,2025-01-31 20:55:28+00:00,78.0,0.49,0.45,0.55,0.030000001,6.521739,60.0,84,0.7685570019531252,False,REGULAR,USD
11,PYPL250207P00079000,2025-01-31 20:51:51+00:00,79.0,0.63,0.6,0.68,0.060000002,10.526316,105.0,236,0.7685570019531252,False,REGULAR,USD
12,PYPL250207P00080000,2025-01-31 20:59:21+00:00,80.0,0.78,0.74,0.8,0.03999996,5.4054003,1573.0,2138,0.7553735400390625,False,REGULAR,USD
13,PYPL250207P00081000,2025-01-31 20:59:00+00:00,81.0,0.99,0.92,1.02,0.01999998,2.0618536,107.0,443,0.7568383691406251,False,REGULAR,USD
14,PYPL250207P00082000,2025-01-31 20:36:57+00:00,82.0,1.12,1.14,1.22,0.029999971,2.752291,145.0,1257,0.75195560546875,False,REGULAR,USD
15,PYPL250207P00083000,2025-01-31 20:56:03+00:00,83.0,1.42,1.34,1.48,0.099999905,7.57575,215.0,456,0.743166630859375,False,REGULAR,USD
16,PYPL250207P00084000,2025-01-31 20:44:26+00:00,84.0,1.63,1.67,1.77,-0.00999999,-0.6097555,125.0,272,0.745119736328125,False,REGULAR,USD
17,PYPL250207P00085000,2025-01-31 20:58:26+00:00,85.0,2.09,1.99,2.1,0.03999996,1.9512177,2449.0,543,0.7412135253906249,False,REGULAR,USD
18,PYPL250207P00086000,2025-01-31 20:24:52+00:00,86.0,2.41,2.37,2.51,0.11000013,4.7826147,54.0,352,0.7434107690429688,False,REGULAR,USD
19,PYPL250207P00087000,2025-01-31 20:54:12+00:00,87.0,2.75,2.79,2.9,0.059999943,2.2304811,558.0,733,0.7382838671874999,False,REGULAR,USD
20,PYPL250207P00088000,2025-01-31 20:58:18+00:00,88.0,3.3,3.25,3.35,0.06999993,2.1671805,754.0,3499,0.7348659326171875,False,REGULAR,USD
21,PYPL250207P00089000,2025-01-31 20:58:26+00:00,89.0,3.76,3.75,3.9,0.26,7.428571,633.0,1644,0.73633076171875,True,REGULAR,USD
22,PYPL250207P00090000,2025-01-31 20:50:47+00:00,90.0,4.3,4.3,4.55,0.3000002,7.500005,1645.0,1431,0.7446314599609375,True,REGULAR,USD
23,PYPL250207P00091000,2025-01-31 20:53:40+00:00,91.0,5.05,4.85,5.1,0.5,10.989011,233.0,360,0.7336452416992187,True,REGULAR,USD
24,PYPL250207P00092000,2025-01-31 20:46:59+00:00,92.0,5.39,5.5,5.8,0.23999977,4.6601896,44.0,288,0.7402369726562499,True,REGULAR,USD
25,PYPL250207P00093000,2025-01-31 20:54:40+00:00,93.0,6.2,6.15,6.4,0.0,0.0,160.0,224,0.727541787109375,True,REGULAR,USD
26,PYPL250207P00094000,2025-01-31 20:30:02+00:00,94.0,6.95,6.85,7.15,0.5499997,8.593745,55.0,246,0.72851833984375,True,REGULAR,USD
27,PYPL250207P00095000,2025-01-31 18:33:10+00:00,95.0,7.5,7.45,8.15,0.3499999,4.895104,62.0,84,0.7397486962890624,True,REGULAR,USD
28,PYPL250207P00096000,2025-01-31 16:24:05+00:00,96.0,7.32,8.25,8.95,-0.7199998,-8.955221,1.0,23,0.74414318359375,True,REGULAR,USD
29,PYPL250207P00097000,2025-01-28 17:30:30+00:00,97.0,9.33,9.2,9.8,0.0,0.0,1.0,7,0.7690452783203126,True,REGULAR,USD
30,PYPL250207P00098000,2025-01-30 19:23:59+00:00,98.0,9.05,9.95,10.35,0.0,0.0,8.0,62,0.7124052197265626,True,REGULAR,USD
31,PYPL250207P00100000,2025-01-30 18:27:01+00:00,100.0,11.32,11.75,12.35,0.42000008,3.8532119,3.0,59,0.7666038964843751,True,REGULAR,USD
32,PYPL250207P00101000,2025-01-31 16:24:05+00:00,101.0,11.42,12.55,14.05,-3.1899996,-21.834358,1.0,1,0.8979502392578124,True,REGULAR,USD
