,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RDDT270617P00085000,2025-01-30 16:08:22+00:00,85.0,13.05,12.25,13.7,0.0,0.0,5.0,41,0.6442296319580079,False,REGULAR,USD
1,RDDT270617P00090000,2025-01-21 18:43:52+00:00,90.0,13.65,13.4,15.6,0.0,0.0,31.0,32,0.6381566946411132,False,REGULAR,USD
2,RDDT270617P00105000,2025-01-24 18:39:54+00:00,105.0,21.1,19.1,20.55,0.0,0.0,4.0,2,0.626102371826172,False,REGULAR,USD
3,RDDT270617P00120000,2025-01-17 14:49:49+00:00,120.0,29.23,23.95,27.25,0.0,0.0,,1,0.6118202880859377,False,REGULAR,USD
4,RDDT270617P00125000,2025-01-14 19:21:35+00:00,125.0,33.72,26.1,29.45,0.0,0.0,,0,0.608799078063965,False,REGULAR,USD
5,RDDT270617P00160000,2025-01-31 19:22:00+00:00,160.0,44.51,44.45,46.05,-10.84,-19.584463,2.0,1,0.5930369065856935,False,REGULAR,USD
6,RDDT270617P00165000,2025-01-21 18:30:16+00:00,165.0,50.0,46.9,48.7,0.0,0.0,2.0,3,0.5888865574645996,False,REGULAR,USD
7,RDDT270617P00170000,2025-01-21 16:05:51+00:00,170.0,52.3,50.05,51.65,0.0,0.0,,1,0.5892527647399903,False,REGULAR,USD
8,RDDT270617P00175000,2025-01-15 20:38:05+00:00,175.0,60.7,52.8,54.4,0.0,0.0,,5,0.5860789683532714,False,REGULAR,USD
9,RDDT270617P00180000,2025-01-29 15:49:13+00:00,180.0,56.91,54.0,57.7,0.0,0.0,5.0,39,0.5776714596557617,False,REGULAR,USD
10,RDDT270617P00185000,2025-01-30 20:01:03+00:00,185.0,58.68,58.65,60.15,0.0,0.0,1.0,15,0.5812114633178712,False,REGULAR,USD
11,RDDT270617P00190000,2025-01-28 18:21:33+00:00,190.0,64.0,60.0,63.6,0.0,0.0,3.0,17,0.5734905932617188,False,REGULAR,USD
12,RDDT270617P00200000,2025-01-29 17:07:24+00:00,200.0,67.09,67.5,69.1,-1.4600067,-2.129842,6.0,2,0.5725140405273439,True,REGULAR,USD
13,RDDT270617P00230000,2025-01-21 16:46:50+00:00,230.0,92.92,87.05,88.6,0.0,0.0,,0,0.5601087690734863,True,REGULAR,USD
14,RDDT270617P00260000,2025-01-31 17:59:44+00:00,260.0,104.92,106.0,109.5,-9.82,-8.55848,1.0,1,0.5395553857421876,True,REGULAR,USD
