,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RDDT251121P00080000,2025-01-31 20:32:00+00:00,80.0,3.43,2.88,4.0,0.73,27.037037,2.0,33,0.7590356127929689,False,REGULAR,USD
1,RDDT251121P00085000,2025-01-29 20:14:36+00:00,85.0,4.05,3.75,4.5,0.0,0.0,1.0,3,0.750856983642578,False,REGULAR,USD
2,RDDT251121P00090000,2025-01-30 18:10:57+00:00,90.0,5.3,5.0,5.35,0.0,0.0,6.0,28,0.7558007818603516,False,REGULAR,USD
3,RDDT251121P00095000,2025-01-29 20:06:53+00:00,95.0,5.75,5.4,6.2,0.0,0.0,1.0,1,0.7382838671874999,False,REGULAR,USD
4,RDDT251121P00100000,2025-01-31 15:23:42+00:00,100.0,6.75,6.75,7.2,-0.13000011,-1.8895365,1.0,17,0.7397486962890624,False,REGULAR,USD
5,RDDT251121P00105000,2025-01-28 14:56:07+00:00,105.0,8.25,7.85,8.45,-0.25,-2.9411764,1.0,2,0.7371852453613281,False,REGULAR,USD
6,RDDT251121P00110000,2025-01-31 18:17:02+00:00,110.0,9.0,7.7,9.6,-0.35000038,-3.7433195,3.0,6,0.7110624597167969,False,REGULAR,USD
7,RDDT251121P00115000,2025-01-28 17:05:20+00:00,115.0,11.0,10.3,11.1,-0.4499998,-3.9301293,1.0,5,0.7290066162109375,False,REGULAR,USD
8,RDDT251121P00120000,2025-01-30 14:59:53+00:00,120.0,11.46,10.45,12.4,0.0,0.0,3.0,147,0.7070036624145508,False,REGULAR,USD
9,RDDT251121P00125000,2025-01-24 18:49:44+00:00,125.0,15.75,11.9,15.0,0.0,0.0,1.0,1,0.716677637939453,False,REGULAR,USD
10,RDDT251121P00130000,2025-01-31 16:26:52+00:00,130.0,14.55,13.3,15.55,-1.8499994,-11.280484,1.0,7,0.6984893432617189,False,REGULAR,USD
11,RDDT251121P00135000,2025-01-02 15:49:46+00:00,135.0,26.4,14.95,17.35,0.0,0.0,1.0,1,0.6961089959716797,False,REGULAR,USD
12,RDDT251121P00140000,2025-01-31 19:51:02+00:00,140.0,18.53,16.95,19.2,0.2800007,1.5342504,1.0,26,0.6957427886962892,False,REGULAR,USD
13,RDDT251121P00145000,2025-01-23 18:19:21+00:00,145.0,23.2,18.8,21.45,0.0,0.0,3.0,14,0.6957427886962892,False,REGULAR,USD
14,RDDT251121P00150000,2025-01-30 16:03:17+00:00,150.0,23.37,20.95,24.95,0.0,0.0,4.0,15,0.708285387878418,False,REGULAR,USD
15,RDDT251121P00155000,2025-01-30 20:01:03+00:00,155.0,24.85,24.55,25.4,0.0,0.0,2.0,19,0.7034941760253908,False,REGULAR,USD
16,RDDT251121P00160000,2025-01-27 17:24:13+00:00,160.0,31.85,26.8,27.65,0.0,0.0,4.0,25,0.7012053805541992,False,REGULAR,USD
17,RDDT251121P00165000,2025-01-31 18:50:06+00:00,165.0,28.38,27.6,31.7,-9.820002,-25.70681,1.0,2,0.7003203796386719,False,REGULAR,USD
18,RDDT251121P00170000,2025-01-27 14:35:21+00:00,170.0,41.24,30.1,32.55,0.0,0.0,2.0,33,0.6855805368041993,False,REGULAR,USD
19,RDDT251121P00175000,2025-01-21 15:20:27+00:00,175.0,32.75,34.1,35.75,-7.75,-19.135803,3.0,20,0.7009917596435546,False,REGULAR,USD
20,RDDT251121P00180000,2024-12-17 19:06:20+00:00,180.0,50.7,41.7,42.85,0.0,0.0,11.0,10,0.7733787310791016,False,REGULAR,USD
21,RDDT251121P00185000,2025-01-24 16:24:03+00:00,185.0,43.2,37.95,42.2,0.0,0.0,1.0,11,0.6940948559570312,False,REGULAR,USD
22,RDDT251121P00190000,2025-01-31 15:17:32+00:00,190.0,41.63,41.55,42.9,-1.3699989,-3.186044,2.0,109,0.6825288095092775,False,REGULAR,USD
23,RDDT251121P00195000,2025-01-29 19:02:42+00:00,195.0,46.75,43.25,46.85,0.0,0.0,1.0,11,0.6800874276733401,False,REGULAR,USD
24,RDDT251121P00200000,2025-01-29 15:07:30+00:00,200.0,47.95,47.65,50.45,0.0,0.0,1.0,37,0.6937896832275392,True,REGULAR,USD
25,RDDT251121P00210000,2025-01-31 16:13:42+00:00,210.0,52.0,53.1,56.45,-2.7999992,-5.109488,1.0,115,0.6843293286132813,True,REGULAR,USD
26,RDDT251121P00220000,2025-01-30 15:51:33+00:00,220.0,61.0,59.5,61.1,0.0,0.0,5.0,9,0.6683077603149415,True,REGULAR,USD
27,RDDT251121P00230000,2025-01-28 16:28:10+00:00,230.0,71.15,66.15,68.2,0.0,0.0,2.0,0,0.6677889666748049,True,REGULAR,USD
28,RDDT251121P00240000,2024-12-17 19:06:20+00:00,240.0,93.3,81.55,83.45,0.0,0.0,,1,0.7821677056884766,True,REGULAR,USD
29,RDDT251121P00250000,2025-01-17 15:38:59+00:00,250.0,96.1,79.25,83.1,0.0,0.0,2.0,1,0.6599765447998047,True,REGULAR,USD
30,RDDT251121P00260000,2025-01-10 17:59:09+00:00,260.0,107.75,86.1,90.4,0.0,0.0,2.0,3,0.6523777438354493,True,REGULAR,USD
31,RDDT251121P00270000,2025-01-08 15:50:14+00:00,270.0,116.35,93.8,98.4,0.0,0.0,2.0,4,0.6529270547485352,True,REGULAR,USD
