,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RDDT250221P00060000,2025-01-31 20:56:39+00:00,60.0,0.02,0.0,0.02,0.0,0.0,3.0,230,1.5937520312499998,False,REGULAR,USD
1,RDDT250221P00065000,2025-01-10 15:39:47+00:00,65.0,0.01,0.0,0.44,0.0,0.0,2.0,5,2.0605517236328126,False,REGULAR,USD
2,RDDT250221P00070000,2025-01-29 16:18:59+00:00,70.0,0.03,0.0,0.05,0.0,0.0,2.0,44,1.5156274218749999,False,REGULAR,USD
3,RDDT250221P00075000,2025-01-22 18:51:02+00:00,75.0,0.03,0.0,0.53,0.0,0.0,1.0,18,1.859375703125,False,REGULAR,USD
4,RDDT250221P00080000,2025-01-31 20:53:33+00:00,80.0,0.06,0.05,0.08,-0.02,-25.0,21.0,75,1.46875265625,False,REGULAR,USD
5,RDDT250221P00085000,2025-01-29 20:39:01+00:00,85.0,0.47,0.03,0.66,0.0,0.0,2.0,125,1.7001968115234376,False,REGULAR,USD
6,RDDT250221P00090000,2025-01-31 16:09:47+00:00,90.0,0.01,0.06,0.29,-0.11,-91.66667,1.0,402,1.451174619140625,False,REGULAR,USD
7,RDDT250221P00095000,2025-01-31 17:45:51+00:00,95.0,0.08,0.09,0.73,-0.120000005,-60.0,3.0,147,1.537111689453125,False,REGULAR,USD
8,RDDT250221P00100000,2025-01-31 17:42:36+00:00,100.0,0.17,0.16,0.25,-0.030000001,-15.0,42.0,505,1.3007847460937496,False,REGULAR,USD
9,RDDT250221P00105000,2025-01-30 20:50:29+00:00,105.0,0.35,0.15,0.75,0.0,0.0,3.0,133,1.369143779296875,False,REGULAR,USD
10,RDDT250221P00110000,2025-01-30 19:51:11+00:00,110.0,0.34,0.15,0.75,0.0,0.0,3.0,166,1.2802770361328122,False,REGULAR,USD
11,RDDT250221P00115000,2025-01-31 16:56:42+00:00,115.0,0.42,0.2,0.71,-0.07000002,-14.285719,1.0,231,1.1977579174804687,False,REGULAR,USD
12,RDDT250221P00120000,2025-01-31 19:43:10+00:00,120.0,0.5,0.46,0.65,-0.089999974,-15.254233,2.0,306,1.1552776611328124,False,REGULAR,USD
13,RDDT250221P00125000,2025-01-31 16:55:52+00:00,125.0,0.59,0.37,0.99,-0.16000003,-21.333336,24.0,415,1.1147505200195313,False,REGULAR,USD
14,RDDT250221P00130000,2025-01-31 20:41:10+00:00,130.0,0.97,0.76,1.11,0.01000005,1.0416719,42.0,540,1.102055270996094,False,REGULAR,USD
