,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RDDT250516P00065000,2025-01-30 15:59:41+00:00,65.0,0.45,0.25,0.55,0.0,0.0,4.0,117,1.0024463940429689,False,REGULAR,USD
1,RDDT250516P00075000,2025-01-31 16:17:48+00:00,75.0,0.61,0.32,1.17,-0.61,-50.0,1.0,27,0.975586181640625,False,REGULAR,USD
2,RDDT250516P00080000,2025-01-21 16:11:58+00:00,80.0,1.1,0.63,0.98,0.0,0.0,1.0,48,0.9291999267578125,False,REGULAR,USD
3,RDDT250516P00085000,2025-01-29 18:01:15+00:00,85.0,1.05,0.9,1.34,0.0,0.0,6.0,25,0.9284675122070312,False,REGULAR,USD
4,RDDT250516P00090000,2025-01-31 19:38:08+00:00,90.0,1.25,1.1,1.61,-0.13999999,-10.071941,4.0,36,0.9064950756835937,False,REGULAR,USD
5,RDDT250516P00095000,2025-01-30 20:13:29+00:00,95.0,1.52,0.77,2.49,0.13999999,10.144926,2.0,47,0.8862316064453124,False,REGULAR,USD
6,RDDT250516P00100000,2025-01-30 15:29:09+00:00,100.0,1.64,1.7,2.34,-0.59000003,-26.457401,2.0,70,0.8740246972656249,False,REGULAR,USD
7,RDDT250516P00105000,2025-01-29 14:40:33+00:00,105.0,2.35,1.88,2.88,0.0,0.0,2.0,16,0.8542495043945313,False,REGULAR,USD
8,RDDT250516P00110000,2025-01-30 16:35:43+00:00,110.0,2.96,2.77,3.55,0.0,0.0,2.0,119,0.8635267553710937,False,REGULAR,USD
9,RDDT250516P00115000,2025-01-31 19:46:19+00:00,115.0,3.4,3.35,3.6,0.05000019,1.4925431,5.0,54,0.8325212060546874,False,REGULAR,USD
10,RDDT250516P00120000,2025-01-29 20:17:34+00:00,120.0,4.0,4.05,4.9,0.0,0.0,6.0,86,0.8419205261230469,False,REGULAR,USD
11,RDDT250516P00125000,2025-01-31 16:17:38+00:00,125.0,4.53,4.45,5.6,-0.3699999,-7.5510178,1.0,23,0.819215675048828,False,REGULAR,USD
12,RDDT250516P00130000,2025-01-31 17:43:51+00:00,130.0,5.34,5.55,6.1,-0.65999985,-10.999997,4.0,110,0.8067035931396485,False,REGULAR,USD
13,RDDT250516P00135000,2025-01-31 18:56:41+00:00,135.0,6.55,6.7,7.9,-0.33999968,-4.934684,4.0,102,0.8202532623291015,False,REGULAR,USD
14,RDDT250516P00140000,2025-01-31 20:42:11+00:00,140.0,8.45,7.55,8.4,0.8499999,11.18421,1.0,420,0.7941915112304687,False,REGULAR,USD
15,RDDT250516P00145000,2025-01-29 19:25:16+00:00,145.0,9.73,8.9,9.75,0.0,0.0,1.0,5,0.7919942675781251,False,REGULAR,USD
16,RDDT250516P00150000,2025-01-31 19:01:42+00:00,150.0,10.2,10.75,11.2,-1.0500002,-9.333335,5.0,245,0.7956563403320311,False,REGULAR,USD
17,RDDT250516P00155000,2025-01-31 16:46:09+00:00,155.0,11.45,11.5,13.55,-0.35000038,-2.966105,3.0,119,0.79101771484375,False,REGULAR,USD
18,RDDT250516P00160000,2025-01-31 19:22:00+00:00,160.0,13.7,13.0,15.4,-4.5999994,-25.13661,5.0,62,0.7864401239013672,False,REGULAR,USD
19,RDDT250516P00165000,2025-01-31 18:04:30+00:00,165.0,15.15,14.15,16.5,-2.2700005,-13.031001,2.0,105,0.7621483746337891,False,REGULAR,USD
20,RDDT250516P00170000,2025-01-31 18:55:08+00:00,170.0,17.11,16.8,19.3,-0.7600002,-4.2529387,17.0,51,0.7808249456787109,False,REGULAR,USD
21,RDDT250516P00175000,2025-01-31 18:55:08+00:00,175.0,19.18,19.9,20.85,-0.9200001,-4.5771146,1.0,107,0.7835715002441408,False,REGULAR,USD
22,RDDT250516P00180000,2025-01-31 19:22:00+00:00,180.0,21.7,22.1,23.65,0.69000053,3.284153,6.0,76,0.78711150390625,False,REGULAR,USD
23,RDDT250516P00185000,2025-01-31 15:38:17+00:00,185.0,23.5,23.8,26.6,-1.5,-6.0,4.0,35,0.7827170166015626,False,REGULAR,USD
24,RDDT250516P00190000,2025-01-31 19:01:42+00:00,190.0,25.95,27.1,28.3,-0.94999886,-3.5315943,2.0,15,0.7796958065795899,False,REGULAR,USD
25,RDDT250516P00195000,2025-01-29 14:54:50+00:00,195.0,30.35,28.85,31.15,0.0,0.0,1.0,51,0.7689232092285156,False,REGULAR,USD
26,RDDT250516P00200000,2025-01-30 18:16:01+00:00,200.0,33.13,32.2,33.35,-0.86999893,-2.5588205,1.0,352,0.7669090692138674,True,REGULAR,USD
27,RDDT250516P00210000,2025-01-31 15:38:34+00:00,210.0,36.5,36.8,40.1,-0.34999847,-0.9497924,1.0,44,0.7576928527832032,True,REGULAR,USD
28,RDDT250516P00220000,2025-01-31 18:53:31+00:00,220.0,43.32,43.1,46.85,-1.6300011,-3.6262536,5.0,17,0.7582421636962893,True,REGULAR,USD
29,RDDT250516P00230000,2024-12-09 15:13:46+00:00,230.0,71.9,60.65,63.5,0.0,0.0,2.0,4,0.9976806872558592,True,REGULAR,USD
30,RDDT250516P00250000,2025-01-23 16:47:41+00:00,250.0,76.0,64.5,68.1,0.0,0.0,1.0,1,0.7467676690673828,True,REGULAR,USD
31,RDDT250516P00260000,2025-01-17 15:45:55+00:00,260.0,93.5,73.55,75.9,0.0,0.0,,1,0.7599816482543947,True,REGULAR,USD
