,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RDDT250321P00060000,2025-01-28 15:23:38+00:00,60.0,0.07,0.0,0.15,0.0,0.0,1,34,1.2656286718749998,False,REGULAR,USD
1,RDDT250321P00065000,2024-12-31 16:32:45+00:00,65.0,0.39,0.0,1.1,0.0,0.0,15,46,1.5419944775390624,False,REGULAR,USD
2,RDDT250321P00070000,2025-01-27 20:50:38+00:00,70.0,0.08,0.0,0.38,0.0,0.0,1,32,1.2402381738281247,False,REGULAR,USD
3,RDDT250321P00075000,2025-01-23 19:32:21+00:00,75.0,0.21,0.0,0.4,0.0,0.0,131,160,1.171879140625,False,REGULAR,USD
4,RDDT250321P00080000,2025-01-29 20:17:38+00:00,80.0,0.64,0.0,1.06,0.0,0.0,1,36,1.267093508300781,False,REGULAR,USD
5,RDDT250321P00085000,2025-01-30 20:16:52+00:00,85.0,0.23,0.1,0.75,0.0,0.0,1,50,1.1489300366210937,False,REGULAR,USD
6,RDDT250321P00090000,2025-01-29 15:15:46+00:00,90.0,0.4,0.14,0.4,0.0,0.0,2,26,1.0078174609375,False,REGULAR,USD
7,RDDT250321P00095000,2025-01-31 17:11:03+00:00,95.0,0.33,0.25,0.56,0.04000002,13.793111,36,60,1.0039112304687499,False,REGULAR,USD
8,RDDT250321P00100000,2025-01-31 17:38:34+00:00,100.0,0.44,0.4,0.75,-0.13,-22.807018,6,249,0.9965820654296875,False,REGULAR,USD
9,RDDT250321P00105000,2025-01-30 20:48:35+00:00,105.0,0.7,0.46,0.99,0.0,0.0,3,529,0.9726565234375,False,REGULAR,USD
10,RDDT250321P00110000,2025-01-30 14:40:43+00:00,110.0,0.75,0.4,1.16,0.0,0.0,1,121,0.922852333984375,False,REGULAR,USD
11,RDDT250321P00115000,2025-01-31 20:15:50+00:00,115.0,1.1,0.9,1.33,-0.049999952,-4.347822,10,400,0.9257819921875,False,REGULAR,USD
12,RDDT250321P00120000,2025-01-31 20:16:36+00:00,120.0,1.41,1.25,1.58,-0.25,-15.060242,2,403,0.9104012866210938,False,REGULAR,USD
13,RDDT250321P00125000,2025-01-31 20:23:18+00:00,125.0,1.85,1.55,1.83,0.120000005,6.936416,15,233,0.88476677734375,False,REGULAR,USD
14,RDDT250321P00130000,2025-01-31 20:31:16+00:00,130.0,2.24,2.02,2.29,0.00999999,0.44843006,2,238,0.8751233190917969,False,REGULAR,USD
15,RDDT250321P00135000,2025-01-31 14:51:35+00:00,135.0,2.6,2.44,2.86,-0.1500001,-5.454549,1,157,0.8602308898925781,False,REGULAR,USD
16,RDDT250321P00140000,2025-01-31 16:12:48+00:00,140.0,2.59,3.2,3.85,-0.8100002,-23.823534,6,259,0.8687757263183593,False,REGULAR,USD
17,RDDT250321P00145000,2025-01-31 20:33:25+00:00,145.0,4.1,3.95,4.3,-0.25,-5.7471266,52,63,0.8468032897949218,False,REGULAR,USD
18,RDDT250321P00150000,2025-01-31 20:35:11+00:00,150.0,5.0,4.8,5.2,0.1500001,3.0927856,30,270,0.8371598315429687,False,REGULAR,USD
19,RDDT250321P00155000,2025-01-31 20:35:13+00:00,155.0,6.12,5.85,6.25,-0.13000011,-2.0800018,7,89,0.8302018933105468,False,REGULAR,USD
20,RDDT250321P00160000,2025-01-31 20:16:36+00:00,160.0,7.61,7.0,7.55,0.55999994,7.943261,28,311,0.8250139569091794,False,REGULAR,USD
21,RDDT250321P00165000,2025-01-31 17:54:43+00:00,165.0,7.4,8.4,9.2,-1.6600003,-18.322298,8,179,0.8264787860107421,False,REGULAR,USD
22,RDDT250321P00170000,2025-01-31 20:57:00+00:00,170.0,10.25,9.95,10.65,-0.05000019,-0.48543873,8,270,0.8189715368652342,False,REGULAR,USD
23,RDDT250321P00175000,2025-01-31 18:19:37+00:00,175.0,10.5,11.65,12.45,-0.8999996,-7.894734,13,139,0.8151873950195312,False,REGULAR,USD
24,RDDT250321P00180000,2025-01-31 20:35:31+00:00,180.0,13.69,13.2,14.8,-0.62000084,-4.33264,36,125,0.8124408404541015,False,REGULAR,USD
25,RDDT250321P00185000,2025-01-31 20:12:22+00:00,185.0,16.85,15.6,16.7,0.45000076,2.7439072,7,96,0.8106098040771483,False,REGULAR,USD
26,RDDT250321P00190000,2025-01-31 19:52:36+00:00,190.0,17.7,17.45,19.35,-0.39999962,-2.2099426,10,167,0.8060322131347657,False,REGULAR,USD
