,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RDDT250307P00115000,2025-01-23 15:27:19+00:00,115.0,1.11,0.5,1.13,0.0,0.0,1,1,1.0293017285156252,False,REGULAR,USD
1,RDDT250307P00125000,2025-01-31 16:13:11+00:00,125.0,0.83,0.4,1.49,-0.43,-34.126984,1,31,0.920899228515625,False,REGULAR,USD
2,RDDT250307P00130000,2025-01-31 15:54:49+00:00,130.0,1.14,1.25,1.85,-0.31000006,-21.379314,1,111,0.9543461596679688,False,REGULAR,USD
3,RDDT250307P00135000,2025-01-31 19:46:21+00:00,135.0,1.76,1.6,2.04,-0.09000003,-4.8648667,13,61,0.9211433666992188,False,REGULAR,USD
4,RDDT250307P00140000,2025-01-31 14:36:44+00:00,140.0,2.2,2.07,2.58,-0.15999985,-6.779655,8,42,0.9096688720703124,False,REGULAR,USD
5,RDDT250307P00150000,2025-01-31 18:13:43+00:00,150.0,2.99,3.5,3.95,-0.25,-7.716049,11,26,0.8930674755859375,False,REGULAR,USD
6,RDDT250307P00155000,2025-01-31 18:05:47+00:00,155.0,3.72,2.96,4.9,-1.1800001,-24.081635,2,62,0.8345963806152341,False,REGULAR,USD
7,RDDT250307P00160000,2025-01-30 17:13:38+00:00,160.0,5.72,5.55,6.0,0.0,0.0,3,10,0.8839122937011719,False,REGULAR,USD
8,RDDT250307P00165000,2025-01-31 19:00:04+00:00,165.0,6.15,6.0,7.35,-1.0,-13.986013,21,10,0.8580336462402343,False,REGULAR,USD
9,RDDT250307P00170000,2025-01-31 17:34:40+00:00,170.0,7.3,8.2,8.8,-1.5,-17.045454,25,47,0.8753674572753907,False,REGULAR,USD
10,RDDT250307P00175000,2025-01-31 19:49:49+00:00,175.0,9.9,9.85,10.5,-0.3000002,-2.9411783,5,45,0.8731702136230468,False,REGULAR,USD
11,RDDT250307P00185000,2025-01-31 18:02:23+00:00,185.0,13.01,12.85,14.4,1.3100004,11.196586,3,7,0.8476577734374999,False,REGULAR,USD
12,RDDT250307P00195000,2025-01-31 18:20:46+00:00,195.0,19.12,18.15,19.0,0.42000008,2.2459896,2,12,0.8548598498535156,False,REGULAR,USD
13,RDDT250307P00200000,2025-01-31 20:25:10+00:00,200.0,21.81,20.35,21.65,0.1800003,0.83217895,4,27,0.844178804321289,True,REGULAR,USD
