,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AMZN250307P00165000,2025-01-31 16:51:22+00:00,165.0,0.15,0.15,0.19,-0.030000001,-16.666666,6,4,0.5400436621093752,False,REGULAR,USD
1,AMZN250307P00185000,2025-01-31 19:39:32+00:00,185.0,0.44,0.44,0.49,-0.07999998,-15.384612,4,122,0.4633842724609375,False,REGULAR,USD
2,AMZN250307P00190000,2025-01-31 19:38:51+00:00,190.0,0.57,0.58,0.62,-0.110000014,-16.176474,12,233,0.4419001123046875,False,REGULAR,USD
3,AMZN250307P00195000,2025-01-31 18:34:19+00:00,195.0,0.79,0.78,0.84,-0.14999998,-15.957445,7,173,0.4272518212890626,False,REGULAR,USD
4,AMZN250307P00200000,2025-01-31 20:56:54+00:00,200.0,1.07,1.06,1.12,-0.21999991,-17.054256,57,132,0.411138701171875,False,REGULAR,USD
5,AMZN250307P00205000,2025-01-31 19:48:35+00:00,205.0,1.51,1.46,1.52,-0.26,-14.689265,23,109,0.39771110107421875,False,REGULAR,USD
6,AMZN250307P00210000,2025-01-31 19:54:53+00:00,210.0,2.1,2.02,2.1,-0.36000013,-14.634152,34,417,0.38757936645507807,False,REGULAR,USD
7,AMZN250307P00215000,2025-01-31 20:47:34+00:00,215.0,2.76,2.8,2.88,-0.6600001,-19.298248,230,382,0.37842418457031246,False,REGULAR,USD
8,AMZN250307P00220000,2025-01-31 20:47:34+00:00,220.0,3.81,3.8,3.95,-0.7800002,-16.99347,192,169,0.372076591796875,False,REGULAR,USD
9,AMZN250307P00225000,2025-01-31 20:48:18+00:00,225.0,5.15,5.2,5.35,-0.65999985,-11.359722,105,194,0.36749900085449216,False,REGULAR,USD
10,AMZN250307P00230000,2025-01-31 20:50:01+00:00,230.0,6.85,6.9,7.05,-1.1300001,-14.160403,80,320,0.36176175354003903,False,REGULAR,USD
11,AMZN250307P00235000,2025-01-31 20:21:33+00:00,235.0,9.24,8.95,9.15,-1.1100006,-10.724643,19,179,0.35761140441894534,False,REGULAR,USD
12,AMZN250307P00240000,2025-01-31 20:48:54+00:00,240.0,11.22,11.4,11.6,-1.2299995,-9.879515,61,256,0.3526676062011719,True,REGULAR,USD
13,AMZN250307P00245000,2025-01-31 20:48:54+00:00,245.0,14.02,14.25,14.45,-2.2199993,-13.669948,3,25,0.3484562225341796,True,REGULAR,USD
14,AMZN250307P00250000,2025-01-31 20:39:41+00:00,250.0,17.85,17.45,17.7,-1.1499996,-6.0526295,1,31,0.34552656433105466,True,REGULAR,USD
