,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AMZN250718P00105000,2025-01-27 15:11:17+00:00,105.0,0.17,0.13,0.18,0.0,0.0,1.0,131,0.50586431640625,False,REGULAR,USD
1,AMZN250718P00110000,2025-01-21 18:22:58+00:00,110.0,0.24,0.16,0.21,0.0,0.0,15.0,28,0.49805189453125004,False,REGULAR,USD
2,AMZN250718P00115000,2025-01-21 20:46:51+00:00,115.0,0.26,0.19,0.25,0.0,0.0,16.0,40,0.48291532714843755,False,REGULAR,USD
3,AMZN250718P00120000,2025-01-29 17:57:06+00:00,120.0,0.26,0.24,0.3,0.0,0.0,30.0,63,0.4687553125,False,REGULAR,USD
4,AMZN250718P00125000,2025-01-28 19:49:10+00:00,125.0,0.29,0.3,0.35,0.0,0.0,4.0,14,0.45337460693359377,False,REGULAR,USD
5,AMZN250718P00130000,2025-01-30 17:25:14+00:00,130.0,0.42,0.36,0.41,0.0,0.0,2.0,35,0.43897045410156255,False,REGULAR,USD
6,AMZN250718P00135000,2025-01-27 17:25:26+00:00,135.0,0.53,0.44,0.48,0.0,0.0,60.0,246,0.424810439453125,False,REGULAR,USD
7,AMZN250718P00140000,2025-01-28 20:57:45+00:00,140.0,0.55,0.53,0.58,0.030000031,5.769237,1.0,62,0.4133359448242187,False,REGULAR,USD
8,AMZN250718P00145000,2025-01-31 20:07:36+00:00,145.0,0.65,0.63,0.68,-0.01000005,-1.515159,4.0,256,0.40039662109375,False,REGULAR,USD
9,AMZN250718P00150000,2025-01-31 14:51:32+00:00,150.0,0.78,0.76,0.82,-0.04000002,-4.8780513,3.0,81,0.389654541015625,False,REGULAR,USD
10,AMZN250718P00155000,2025-01-29 14:30:00+00:00,155.0,0.94,0.92,0.98,0.0,0.0,1.0,106,0.3789124609375,False,REGULAR,USD
11,AMZN250718P00160000,2025-01-28 18:16:13+00:00,160.0,1.07,1.11,1.17,0.0,0.0,5.0,283,0.3684145190429688,False,REGULAR,USD
12,AMZN250718P00165000,2025-01-31 20:29:24+00:00,165.0,1.39,1.35,1.41,-0.13,-8.552631,68.0,414,0.3590151989746094,False,REGULAR,USD
13,AMZN250718P00170000,2025-01-31 20:48:23+00:00,170.0,1.69,1.64,1.71,0.01000011,0.59524465,20.0,366,0.3505924316406249,False,REGULAR,USD
14,AMZN250718P00175000,2025-01-31 19:47:00+00:00,175.0,2.05,2.0,2.07,-0.20000005,-8.88889,190.0,817,0.3425969061279296,False,REGULAR,USD
15,AMZN250718P00180000,2025-01-31 14:59:59+00:00,180.0,2.52,2.43,2.52,-0.11000013,-4.182514,4.0,1452,0.33563896789550784,False,REGULAR,USD
16,AMZN250718P00185000,2025-01-31 20:46:41+00:00,185.0,3.05,2.96,3.1,-0.29999995,-8.955223,3.0,1259,0.33045103149414057,False,REGULAR,USD
17,AMZN250718P00190000,2025-01-31 20:46:40+00:00,190.0,3.7,3.6,3.7,-0.25,-6.329114,34.0,1383,0.32282171325683584,False,REGULAR,USD
18,AMZN250718P00195000,2025-01-31 20:28:51+00:00,195.0,4.55,4.35,4.5,-0.2999997,-6.185561,4.0,2419,0.31799998413085934,False,REGULAR,USD
19,AMZN250718P00200000,2025-01-30 20:23:19+00:00,200.0,5.27,5.25,5.4,-0.2800002,-5.0450487,3.0,3927,0.31250687499999996,False,REGULAR,USD
20,AMZN250718P00205000,2025-01-31 20:36:23+00:00,205.0,6.45,6.3,6.45,-0.5500002,-7.857146,14.0,1957,0.307349455871582,False,REGULAR,USD
21,AMZN250718P00210000,2025-01-31 20:55:47+00:00,210.0,7.6,7.5,7.65,-0.5999999,-7.3170724,402.0,2040,0.30216151947021486,False,REGULAR,USD
22,AMZN250718P00215000,2025-01-31 20:16:17+00:00,215.0,9.0,8.85,9.05,-0.4499998,-4.761903,50.0,747,0.29764496307373034,False,REGULAR,USD
23,AMZN250718P00220000,2025-01-31 20:29:44+00:00,220.0,10.75,10.45,10.6,-0.6999998,-6.113536,9.0,1302,0.2926096130371093,False,REGULAR,USD
24,AMZN250718P00225000,2025-01-31 18:01:27+00:00,225.0,11.59,12.2,12.4,-1.8099995,-13.507459,5.0,339,0.28864236755371087,False,REGULAR,USD
25,AMZN250718P00230000,2025-01-31 19:23:10+00:00,230.0,14.15,14.2,14.4,-1.4000006,-9.00322,50.0,763,0.284614087524414,False,REGULAR,USD
26,AMZN250718P00235000,2025-01-31 16:09:40+00:00,235.0,16.25,16.4,16.6,-0.95000076,-5.52326,22.0,436,0.2804637384033203,False,REGULAR,USD
27,AMZN250718P00240000,2025-01-31 19:08:00+00:00,240.0,18.65,18.8,19.0,-1.6499996,-8.1280775,34.0,713,0.276099768371582,True,REGULAR,USD
28,AMZN250718P00245000,2025-01-31 20:43:49+00:00,245.0,21.7,21.4,21.65,-1.3999996,-6.0606046,39.0,588,0.27225459197998036,True,REGULAR,USD
29,AMZN250718P00250000,2025-01-31 16:10:11+00:00,250.0,23.35,24.25,24.5,-0.25,-1.059322,16.0,22,0.2681347601318359,True,REGULAR,USD
30,AMZN250718P00255000,2025-01-31 20:56:41+00:00,255.0,27.35,27.3,27.6,-2.4499989,-8.221473,7.0,6,0.2645947564697265,True,REGULAR,USD
31,AMZN250718P00260000,2025-01-31 16:04:07+00:00,260.0,29.6,30.25,30.95,-1.9300003,-6.1211553,17.0,35,0.2617261328125,True,REGULAR,USD
32,AMZN250718P00265000,2025-01-30 19:58:35+00:00,265.0,35.3,33.65,34.5,0.0,0.0,26.0,28,0.25891854370117195,True,REGULAR,USD
33,AMZN250718P00270000,2025-01-29 18:31:16+00:00,270.0,37.6,37.25,38.15,0.0,0.0,5.0,22,0.25449353912353523,True,REGULAR,USD
34,AMZN250718P00275000,2025-01-31 17:34:12+00:00,275.0,39.97,40.25,42.75,-1.9300003,-4.606206,14.0,20,0.2657544128417969,True,REGULAR,USD
35,AMZN250718P00280000,2025-01-28 17:24:56+00:00,280.0,42.74,43.8,46.15,0.0,0.0,25.0,51,0.24915301635742187,True,REGULAR,USD
36,AMZN250718P00285000,2025-01-23 15:57:34+00:00,285.0,52.35,47.85,50.4,0.0,0.0,1.0,18,0.24719991088867188,True,REGULAR,USD
37,AMZN250718P00290000,2025-01-31 17:33:56+00:00,290.0,52.4,53.75,54.65,-6.0,-10.2739725,7.0,7,0.24164576721191405,True,REGULAR,USD
38,AMZN250718P00295000,2024-12-30 14:30:05+00:00,295.0,58.2,56.8,59.1,-17.05,-22.657806,1.0,0,0.23804472900390622,True,REGULAR,USD
39,AMZN250718P00300000,2024-12-27 17:12:11+00:00,300.0,78.24,61.55,63.7,0.0,0.0,10.0,0,0.23627472717285153,True,REGULAR,USD
40,AMZN250718P00305000,2024-12-27 17:12:11+00:00,305.0,83.24,67.35,69.45,0.0,0.0,12.0,0,0.2761913201904296,True,REGULAR,USD
41,AMZN250718P00310000,2025-01-21 20:54:50+00:00,310.0,79.0,70.95,73.3,0.0,0.0,,0,0.242195078125,True,REGULAR,USD
42,AMZN250718P00330000,2024-12-16 14:41:27+00:00,330.0,100.45,95.9,96.85,0.0,0.0,,0,0.41046732116699214,True,REGULAR,USD
