,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AMZN250214C00120000,2025-01-23 18:27:00+00:00,120.0,114.07,112.75,116.05,0.0,0.0,1.0,2,1.6884781201171877,True,REGULAR,USD
1,AMZN250214C00125000,2025-01-13 16:23:57+00:00,125.0,92.72,108.25,111.05,0.0,0.0,,1,1.5986348193359374,True,REGULAR,USD
2,AMZN250214C00135000,2025-01-24 16:53:19+00:00,135.0,99.63,98.3,101.1,99.63,,1.0,0,1.4404324853515624,True,REGULAR,USD
3,AMZN250214C00140000,2025-01-13 16:26:09+00:00,140.0,77.84,93.0,96.1,0.0,0.0,,1,1.359378203125,True,REGULAR,USD
4,AMZN250214C00150000,2025-01-17 14:49:09+00:00,150.0,74.95,83.35,86.15,0.0,0.0,1.0,3,1.214359396972656,True,REGULAR,USD
5,AMZN250214C00155000,2025-01-21 15:33:10+00:00,155.0,73.37,78.4,81.2,0.0,0.0,3.0,23,1.1494183154296875,True,REGULAR,USD
6,AMZN250214C00160000,2025-01-24 14:39:01+00:00,160.0,75.35,73.0,76.2,3.2999954,4.580146,4.0,8,1.076176494140625,True,REGULAR,USD
7,AMZN250214C00165000,2025-01-21 18:13:50+00:00,165.0,67.41,68.45,71.25,67.41,,,3,1.0134326672363283,True,REGULAR,USD
8,AMZN250214C00170000,2025-01-22 16:07:54+00:00,170.0,65.26,63.5,65.95,0.0,0.0,1.0,6,0.8933116137695312,True,REGULAR,USD
9,AMZN250214C00175000,2025-01-24 15:33:13+00:00,175.0,60.52,59.8,61.2,0.020000458,0.033058606,1.0,7213,0.7412135253906249,True,REGULAR,USD
10,AMZN250214C00180000,2025-01-24 20:03:16+00:00,180.0,54.03,54.25,55.95,0.02999878,0.05555329,1275.0,52,0.5747112841796875,True,REGULAR,USD
11,AMZN250214C00185000,2025-01-24 15:19:37+00:00,185.0,50.53,50.15,51.05,0.9399986,1.8955407,6.0,37,0.6420934228515626,True,REGULAR,USD
12,AMZN250214C00190000,2025-01-23 19:04:41+00:00,190.0,44.23,44.1,46.6,0.0,0.0,13.0,239,0.5366257275390626,True,REGULAR,USD
13,AMZN250214C00195000,2025-01-22 15:47:18+00:00,195.0,40.98,39.55,41.55,0.0,0.0,1.0,48,0.5173388110351562,True,REGULAR,USD
14,AMZN250214C00200000,2025-01-24 16:26:33+00:00,200.0,35.39,35.1,36.45,-0.47000122,-1.310656,18.0,208,0.5690961059570312,True,REGULAR,USD
15,AMZN250214C00205000,2025-01-24 16:48:34+00:00,205.0,31.15,31.05,31.8,1.0499992,3.4883697,2.0,63,0.5017139672851563,True,REGULAR,USD
16,AMZN250214C00210000,2025-01-24 20:40:31+00:00,210.0,25.82,26.5,27.05,-1.4300003,-5.247708,22.0,72,0.48816429809570316,True,REGULAR,USD
17,AMZN250214C00215000,2025-01-24 19:20:12+00:00,215.0,21.25,22.2,22.75,-0.25,-1.1627907,83.0,185,0.46631393066406257,True,REGULAR,USD
18,AMZN250214C00220000,2025-01-24 20:31:39+00:00,220.0,17.75,18.55,18.75,-0.17000008,-0.9486611,30.0,508,0.4495904650878906,True,REGULAR,USD
19,AMZN250214C00225000,2025-01-24 20:51:42+00:00,225.0,14.75,14.95,15.1,-0.8500004,-5.4487205,86.0,768,0.43628493408203123,True,REGULAR,USD
20,AMZN250214C00230000,2025-01-24 20:59:03+00:00,230.0,11.95,11.8,11.95,-0.42000008,-3.3953118,321.0,1165,0.42981527221679694,True,REGULAR,USD
21,AMZN250214C00235000,2025-01-24 20:59:33+00:00,235.0,9.2,9.05,9.2,-0.4499998,-4.663211,701.0,1922,0.4229183685302734,False,REGULAR,USD
22,AMZN250214C00240000,2025-01-24 20:58:57+00:00,240.0,6.91,6.8,6.9,-0.34000015,-4.689657,608.0,1506,0.4172421557617187,False,REGULAR,USD
23,AMZN250214C00245000,2025-01-24 20:59:00+00:00,245.0,5.01,4.95,5.05,-0.33999968,-6.3551345,307.0,1755,0.41321387573242185,False,REGULAR,USD
24,AMZN250214C00250000,2025-01-24 20:59:46+00:00,250.0,3.5,3.5,3.6,-0.25,-6.666667,715.0,2345,0.4097959411621094,False,REGULAR,USD
25,AMZN250214C00255000,2025-01-24 20:58:57+00:00,255.0,2.46,2.41,2.47,-0.24000001,-8.888889,1126.0,1038,0.40515731567382807,False,REGULAR,USD
26,AMZN250214C00260000,2025-01-24 20:57:03+00:00,260.0,1.66,1.62,1.68,-0.13,-7.2625694,246.0,877,0.4039366247558594,False,REGULAR,USD
27,AMZN250214C00265000,2025-01-24 20:59:21+00:00,265.0,1.09,1.07,1.13,-0.100000024,-8.403363,34.0,484,0.40430283203125,False,REGULAR,USD
28,AMZN250214C00270000,2025-01-24 20:58:57+00:00,270.0,0.72,0.7,0.74,-0.07999998,-9.999998,272.0,298,0.40430283203125,False,REGULAR,USD
29,AMZN250214C00275000,2025-01-24 20:58:45+00:00,275.0,0.46,0.45,0.49,-0.08000001,-14.814816,30.0,131,0.4067442138671875,False,REGULAR,USD
30,AMZN250214C00280000,2025-01-24 20:58:46+00:00,280.0,0.3,0.3,0.33,0.0,0.0,65.0,243,0.4116269775390625,False,REGULAR,USD
31,AMZN250214C00285000,2025-01-24 17:13:40+00:00,285.0,0.2,0.19,0.23,0.0,0.0,30.0,71,0.4184628466796875,False,REGULAR,USD
32,AMZN250214C00290000,2025-01-24 19:11:09+00:00,290.0,0.14,0.13,0.16,0.010000005,7.6923122,8.0,185,0.42578699218750005,False,REGULAR,USD
33,AMZN250214C00295000,2025-01-24 14:30:04+00:00,295.0,0.13,0.09,0.12,0.019999996,18.181814,1.0,15,0.436529072265625,False,REGULAR,USD
34,AMZN250214C00300000,2025-01-24 20:56:48+00:00,300.0,0.08,0.06,0.08,0.08,,20.0,87,0.44043528320312497,False,REGULAR,USD
35,AMZN250214C00305000,2025-01-22 14:57:55+00:00,305.0,0.04,0.04,0.07,0.0,0.0,2.0,3,0.45898978515625005,False,REGULAR,USD
36,AMZN250214C00310000,2025-01-24 15:35:06+00:00,310.0,0.04,0.04,0.05,0.04,,104.0,1,0.46484910156250003,False,REGULAR,USD
37,AMZN250214C00315000,2025-01-23 14:41:24+00:00,315.0,0.03,0.01,0.04,0.03,,,2,0.476567734375,False,REGULAR,USD
38,AMZN250214C00320000,2025-01-24 14:44:57+00:00,320.0,0.02,0.01,0.04,0.02,,3.0,0,0.500005,False,REGULAR,USD
39,AMZN250214C00330000,2025-01-24 15:05:26+00:00,330.0,0.01,0.0,0.01,-0.01,-50.0,9.0,112,0.476567734375,False,REGULAR,USD
