,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AMZN270115C00095000,2025-01-24 19:23:04+00:00,95.0,148.8,148.35,152.3,0.1000061,0.067253605,6,216.0,0.6423375610351563,True,REGULAR,USD
1,AMZN270115C00100000,2025-01-24 20:17:50+00:00,100.0,144.5,144.0,147.9,0.05000305,0.034616165,3,1046.0,0.6244544390869142,True,REGULAR,USD
2,AMZN270115C00105000,2025-01-07 17:32:09+00:00,105.0,131.15,139.65,143.6,0.0,0.0,10,134.0,0.6079751116943359,True,REGULAR,USD
3,AMZN270115C00110000,2025-01-16 18:31:07+00:00,110.0,124.56,135.35,139.3,0.0,0.0,1,124.0,0.5922587161254884,True,REGULAR,USD
4,AMZN270115C00115000,2025-01-10 14:59:51+00:00,115.0,118.2,131.1,135.05,0.0,0.0,1,65.0,0.5776409423828125,True,REGULAR,USD
5,AMZN270115C00120000,2025-01-22 20:22:52+00:00,120.0,127.75,126.9,130.8,0.0,0.0,7,181.0,0.5635419622802735,True,REGULAR,USD
6,AMZN270115C00125000,2025-01-22 20:42:11+00:00,125.0,123.8,122.5,127.0,0.0,0.0,2,70.0,0.5514876394653321,True,REGULAR,USD
7,AMZN270115C00130000,2025-01-22 16:32:41+00:00,130.0,120.9,118.6,122.5,0.0,0.0,2,127.0,0.5378464184570313,True,REGULAR,USD
8,AMZN270115C00135000,2025-01-22 18:22:11+00:00,135.0,115.55,114.65,118.45,0.0,0.0,3,50.0,0.5271043383789062,True,REGULAR,USD
9,AMZN270115C00140000,2025-01-24 16:10:22+00:00,140.0,112.32,110.7,114.45,-0.55999756,-0.4960999,1,76.0,0.5164843273925781,True,REGULAR,USD
10,AMZN270115C00145000,2025-01-24 14:38:55+00:00,145.0,109.04,106.75,110.5,1.340004,1.2442006,7,96.0,0.5060169027709961,True,REGULAR,USD
11,AMZN270115C00150000,2025-01-24 14:55:39+00:00,150.0,106.0,102.7,106.6,1.0,0.952381,8,1479.0,0.5191088128662109,True,REGULAR,USD
12,AMZN270115C00155000,2025-01-23 14:30:06+00:00,155.0,100.0,99.0,102.5,0.0,0.0,1,197.0,0.5055438850402831,True,REGULAR,USD
13,AMZN270115C00160000,2025-01-22 18:53:19+00:00,160.0,96.21,95.95,98.65,0.0,0.0,12,1113.0,0.49487809814453126,True,REGULAR,USD
14,AMZN270115C00165000,2025-01-17 16:32:28+00:00,165.0,84.99,91.95,95.25,0.0,0.0,2,196.0,0.48895774719238294,True,REGULAR,USD
15,AMZN270115C00170000,2025-01-22 17:34:47+00:00,170.0,89.53,88.35,90.65,0.0,0.0,40,324.0,0.4698234170532227,True,REGULAR,USD
16,AMZN270115C00175000,2025-01-23 17:40:49+00:00,175.0,85.5,85.25,87.45,0.0,0.0,5,356.0,0.46544418838500984,True,REGULAR,USD
17,AMZN270115C00180000,2025-01-24 20:15:46+00:00,180.0,82.0,81.0,83.55,-0.69999695,-0.8464293,1,1144.0,0.45351193466186523,True,REGULAR,USD
18,AMZN270115C00185000,2025-01-23 16:21:08+00:00,185.0,79.27,77.95,81.35,0.0,0.0,1,314.0,0.4579064219665528,True,REGULAR,USD
19,AMZN270115C00190000,2025-01-24 15:28:45+00:00,190.0,76.1,75.2,76.3,0.29000092,0.3825365,1,556.0,0.43448441497802737,True,REGULAR,USD
20,AMZN270115C00195000,2025-01-24 17:13:47+00:00,195.0,72.43,72.2,74.75,0.34999847,0.48556948,7,527.0,0.4435480450439453,True,REGULAR,USD
21,AMZN270115C00200000,2025-01-24 19:23:52+00:00,200.0,68.52,68.75,70.85,-0.5699997,-0.8250104,10,3111.0,0.4304561349487305,True,REGULAR,USD
22,AMZN270115C00205000,2025-01-24 19:32:01+00:00,205.0,65.95,65.45,68.2,1.25,1.9319938,2,119.0,0.42815208084106443,True,REGULAR,USD
