,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AMZN260618C00075000,2025-01-21 15:33:17+00:00,75.0,159.45,163.35,168.0,0.0,0.0,1,352.0,0.7773459765625,True,REGULAR,USD
1,AMZN260618C00080000,2025-01-08 17:22:28+00:00,80.0,148.0,158.7,162.3,0.0,0.0,4,94.0,0.7307766180419921,True,REGULAR,USD
2,AMZN260618C00085000,2025-01-03 17:24:59+00:00,85.0,146.55,154.0,159.0,0.0,0.0,1,93.0,0.7279079943847657,True,REGULAR,USD
3,AMZN260618C00090000,2025-01-22 19:03:47+00:00,90.0,149.9,149.5,153.1,0.0,0.0,2,39.0,0.6852448468017578,True,REGULAR,USD
4,AMZN260618C00095000,2024-12-26 18:23:29+00:00,95.0,141.9,145.0,149.5,0.0,0.0,1,28.0,0.679812772216797,True,REGULAR,USD
5,AMZN260618C00100000,2025-01-24 18:55:26+00:00,100.0,141.06,140.6,143.95,-1.0,-0.70392793,2,952.0,0.647464462890625,True,REGULAR,USD
6,AMZN260618C00105000,2025-01-06 18:23:42+00:00,105.0,131.88,136.05,139.45,0.0,0.0,1,101.0,0.6286658227539064,True,REGULAR,USD
7,AMZN260618C00110000,2025-01-17 20:25:05+00:00,110.0,125.13,131.55,135.45,0.0,0.0,1,164.0,0.6168861553955078,True,REGULAR,USD
8,AMZN260618C00115000,2025-01-22 16:52:27+00:00,115.0,129.0,127.05,130.95,0.0,0.0,4,293.0,0.5988809643554689,True,REGULAR,USD
9,AMZN260618C00120000,2025-01-22 20:44:39+00:00,120.0,124.0,122.6,126.5,0.0,0.0,3,203.0,0.5822490505981445,True,REGULAR,USD
10,AMZN260618C00125000,2025-01-15 15:57:13+00:00,125.0,109.2,118.15,122.1,0.0,0.0,10,86.0,0.5662274822998048,True,REGULAR,USD
11,AMZN260618C00130000,2025-01-22 19:33:44+00:00,130.0,113.25,113.8,117.15,0.0,0.0,1,313.0,0.5459029785156251,True,REGULAR,USD
12,AMZN260618C00135000,2025-01-24 18:33:56+00:00,135.0,110.5,109.45,113.35,-0.75,-0.6741573,25,140.0,0.5366867620849609,True,REGULAR,USD
13,AMZN260618C00140000,2025-01-23 16:24:31+00:00,140.0,106.34,105.35,108.4,0.0,0.0,1,3401.0,0.5190172610473632,True,REGULAR,USD
14,AMZN260618C00145000,2025-01-24 14:53:30+00:00,145.0,105.25,101.25,103.9,3.6800003,3.6231174,1,598.0,0.5053150054931641,True,REGULAR,USD
15,AMZN260618C00150000,2025-01-24 15:12:16+00:00,150.0,99.37,97.9,99.75,1.4599991,1.4911643,5,1311.0,0.5001881036376954,True,REGULAR,USD
16,AMZN260618C00155000,2025-01-24 20:24:41+00:00,155.0,93.38,94.1,95.6,-0.6700058,-0.71239316,2,3103.0,0.5019275881958009,True,REGULAR,USD
17,AMZN260618C00160000,2025-01-24 14:59:33+00:00,160.0,92.0,89.85,91.6,1.3499985,1.4892427,1,2641.0,0.49112447357177735,True,REGULAR,USD
18,AMZN260618C00165000,2025-01-24 20:54:24+00:00,165.0,86.2,86.1,87.05,-0.08000183,-0.092723496,7,1209.0,0.4723868679809571,True,REGULAR,USD
19,AMZN260618C00170000,2025-01-24 19:32:01+00:00,170.0,81.58,82.35,83.2,-0.41999817,-0.5121929,3,4095.0,0.46310961700439457,True,REGULAR,USD
20,AMZN260618C00175000,2025-01-23 20:55:01+00:00,175.0,79.6,78.6,79.4,0.0,0.0,4,2786.0,0.4539239178466796,True,REGULAR,USD
21,AMZN260618C00180000,2025-01-24 16:58:29+00:00,180.0,74.5,74.8,75.6,-1.4000015,-1.8445343,3,2553.0,0.4442499423217773,True,REGULAR,USD
22,AMZN260618C00185000,2025-01-23 18:22:31+00:00,185.0,71.04,71.05,72.0,0.0,0.0,42,7687.0,0.4364375204467773,True,REGULAR,USD
23,AMZN260618C00190000,2025-01-24 18:46:47+00:00,190.0,66.97,67.7,68.55,-0.44999695,-0.6674532,4,1652.0,0.42972372039794926,True,REGULAR,USD
24,AMZN260618C00195000,2025-01-23 19:36:27+00:00,195.0,64.01,64.05,65.15,0.0,0.0,3,3402.0,0.422857333984375,True,REGULAR,USD
25,AMZN260618C00200000,2025-01-24 19:54:28+00:00,200.0,60.32,61.0,61.7,-1.0999985,-1.7909453,32,3587.0,0.41481603256225585,True,REGULAR,USD
26,AMZN260618C00205000,2025-01-24 18:02:20+00:00,205.0,57.3,57.5,58.75,-0.27000046,-0.46899503,1,444.0,0.4113523220825196,True,REGULAR,USD
27,AMZN260618C00210000,2025-01-24 19:30:01+00:00,210.0,54.0,54.5,55.4,-0.5999985,-1.0988983,72,647.0,0.40299058929443365,True,REGULAR,USD
28,AMZN260618C00215000,2025-01-24 19:11:01+00:00,215.0,50.8,51.6,52.45,-0.8500023,-1.6456965,3,481.0,0.39800101516723635,True,REGULAR,USD
29,AMZN260618C00220000,2025-01-24 18:44:11+00:00,220.0,48.25,48.8,49.55,-0.27999878,-0.5769602,33,2408.0,0.3927367855834961,True,REGULAR,USD
30,AMZN260618C00225000,2025-01-24 16:59:35+00:00,225.0,45.71,45.85,46.8,-0.69000244,-1.4870741,3,722.0,0.38817445327758787,True,REGULAR,USD
31,AMZN260618C00230000,2025-01-24 20:54:24+00:00,230.0,43.35,43.35,44.05,0.0399971,0.09235073,14,1334.0,0.3828491891479492,True,REGULAR,USD
32,AMZN260618C00235000,2025-01-24 18:17:46+00:00,235.0,40.48,40.9,41.45,-1.1599998,-2.7857826,3,481.0,0.3781953050231933,False,REGULAR,USD
33,AMZN260618C00240000,2025-01-24 18:27:51+00:00,240.0,38.12,38.05,39.0,-0.08000183,-0.20942888,3,828.0,0.37415176635742187,False,REGULAR,USD
34,AMZN260618C00245000,2025-01-24 19:47:25+00:00,245.0,35.45,35.65,36.7,-0.7199974,-1.9905928,50,637.0,0.3707338317871094,False,REGULAR,USD
35,AMZN260618C00250000,2025-01-24 20:28:46+00:00,250.0,33.33,33.85,34.45,-0.41999817,-1.244439,22,1902.0,0.3669802072143554,False,REGULAR,USD
36,AMZN260618C00255000,2025-01-23 17:21:50+00:00,255.0,31.47,31.6,32.2,0.0,0.0,8,1281.0,0.36249416809082036,False,REGULAR,USD
37,AMZN260618C00260000,2025-01-24 14:53:12+00:00,260.0,30.8,29.65,30.15,1.2999992,4.406777,3,821.0,0.35906097488403316,False,REGULAR,USD
38,AMZN260618C00265000,2025-01-23 19:32:44+00:00,265.0,27.67,27.2,28.7,0.0,0.0,8,130.0,0.3603121830749511,False,REGULAR,USD
39,AMZN260618C00270000,2025-01-24 19:47:25+00:00,270.0,25.5,25.75,26.55,-0.54999924,-2.1113214,113,3739.0,0.3544986425781249,False,REGULAR,USD
40,AMZN260618C00275000,2025-01-22 15:06:36+00:00,275.0,23.45,23.7,25.0,0.0,0.0,1,112.0,0.3534000207519531,False,REGULAR,USD
41,AMZN260618C00280000,2025-01-24 20:03:28+00:00,280.0,22.15,22.4,23.2,-0.45000076,-1.9911537,6,1995.0,0.34931070617675775,False,REGULAR,USD
42,AMZN260618C00285000,2025-01-23 20:00:55+00:00,285.0,21.1,20.55,22.0,0.0,0.0,3,146.0,0.3500888966369628,False,REGULAR,USD
43,AMZN260618C00290000,2025-01-24 19:17:36+00:00,290.0,19.55,19.5,20.2,-0.25,-1.2626263,12,204.0,0.34455001159667964,False,REGULAR,USD
44,AMZN260618C00295000,2025-01-23 17:45:06+00:00,295.0,18.12,18.2,18.9,0.0,0.0,3,17.0,0.3430546652221679,False,REGULAR,USD
45,AMZN260618C00300000,2025-01-24 19:03:07+00:00,300.0,16.7,16.8,17.65,-0.39999962,-2.339179,22,1003.0,0.3413914738464356,False,REGULAR,USD
46,AMZN260618C00305000,2025-01-24 17:58:40+00:00,305.0,15.6,15.6,16.4,-0.069999695,-0.44671154,2,51.0,0.3390569024658203,False,REGULAR,USD
47,AMZN260618C00310000,2025-01-24 20:37:43+00:00,310.0,14.5,14.5,15.2,-0.26000023,-1.7615192,5,128.0,0.33658500335693364,False,REGULAR,USD
48,AMZN260618C00315000,2025-01-23 16:24:23+00:00,315.0,13.79,13.2,14.15,0.0,0.0,1,34.0,0.3349828465270996,False,REGULAR,USD
49,AMZN260618C00320000,2025-01-24 18:36:50+00:00,320.0,12.66,12.5,13.15,-0.32999992,-2.540415,2,189.0,0.33328913787841796,False,REGULAR,USD
50,AMZN260618C00325000,2025-01-24 20:57:02+00:00,325.0,12.05,11.65,12.35,1.6500006,15.86539,1,6.0,0.3331975860595704,False,REGULAR,USD
51,AMZN260618C00330000,2025-01-23 14:46:52+00:00,330.0,11.13,10.55,11.45,0.0,0.0,2,27.0,0.3314275842285156,False,REGULAR,USD
52,AMZN260618C00335000,2025-01-24 18:17:48+00:00,335.0,10.05,9.95,10.65,-0.13000011,-1.2770149,9,98.0,0.3302221519470215,False,REGULAR,USD
53,AMZN260618C00340000,2025-01-24 14:56:35+00:00,340.0,10.05,9.25,9.8,1.1999998,13.5593195,1,40.0,0.32782654602050776,False,REGULAR,USD
54,AMZN260618C00345000,2025-01-24 19:40:18+00:00,345.0,8.65,8.75,9.15,-0.12000084,-1.3683105,3,85.0,0.32730775238037113,False,REGULAR,USD
55,AMZN260618C00350000,2025-01-24 16:41:45+00:00,350.0,8.31,8.0,8.5,8.31,,6,,0.32627016510009765,False,REGULAR,USD
