,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AMZN261218P00085000,2025-01-23 20:27:18+00:00,85.0,0.94,0.75,1.0,0.0,0.0,21.0,278,0.4028380029296875,False,REGULAR,USD
1,AMZN261218P00090000,2025-01-24 17:12:10+00:00,90.0,1.14,1.01,1.19,0.029999971,2.7027001,73.0,814,0.3942931665039063,False,REGULAR,USD
2,AMZN261218P00095000,2025-01-24 19:57:30+00:00,95.0,1.28,1.2,1.37,0.029999971,2.3999977,10.0,1375,0.3842835009765625,False,REGULAR,USD
3,AMZN261218P00100000,2025-01-24 20:23:54+00:00,100.0,1.51,1.39,1.55,-0.060000062,-3.8216598,147.0,2436,0.37366348999023435,False,REGULAR,USD
4,AMZN261218P00105000,2025-01-24 16:32:10+00:00,105.0,1.75,1.61,1.81,0.029999971,1.7441843,2.0,1600,0.36615624084472653,False,REGULAR,USD
5,AMZN261218P00110000,2025-01-22 20:27:23+00:00,110.0,2.04,1.9,2.07,0.0,0.0,1.0,3601,0.3577945080566406,False,REGULAR,USD
6,AMZN261218P00115000,2025-01-13 20:23:41+00:00,115.0,3.2,2.13,2.39,0.0,0.0,252.0,1861,0.3507755352783203,False,REGULAR,USD
7,AMZN261218P00120000,2025-01-22 19:01:29+00:00,120.0,2.78,2.49,2.73,0.0,0.0,1.0,3499,0.3435124243164062,False,REGULAR,USD
8,AMZN261218P00125000,2025-01-21 17:57:46+00:00,125.0,3.32,2.91,3.15,0.0,0.0,15.0,1725,0.33765310791015624,False,REGULAR,USD
9,AMZN261218P00130000,2025-01-24 18:08:01+00:00,130.0,3.65,3.35,3.6,0.07000017,1.9553121,12.0,5365,0.33161068786621095,False,REGULAR,USD
10,AMZN261218P00135000,2025-01-23 19:49:28+00:00,135.0,4.1,3.85,4.2,0.0,0.0,11.0,2580,0.3280096496582031,False,REGULAR,USD
11,AMZN261218P00140000,2025-01-24 20:23:54+00:00,140.0,4.67,4.45,4.75,-0.07999992,-1.684209,73.0,4402,0.3221503332519531,False,REGULAR,USD
12,AMZN261218P00145000,2025-01-22 19:12:59+00:00,145.0,5.5,5.05,5.35,0.0,0.0,21.0,1703,0.3163520513916015,False,REGULAR,USD
13,AMZN261218P00150000,2025-01-24 15:24:08+00:00,150.0,6.05,5.75,6.15,-0.049999714,-0.81966746,2.0,6488,0.31317825500488283,False,REGULAR,USD
14,AMZN261218P00155000,2025-01-23 17:16:08+00:00,155.0,6.89,6.5,7.05,0.0,0.0,1.0,470,0.31037066589355466,False,REGULAR,USD
15,AMZN261218P00160000,2025-01-24 14:53:26+00:00,160.0,7.5,7.35,7.8,-0.5,-6.25,20.0,2958,0.30417565948486325,False,REGULAR,USD
16,AMZN261218P00165000,2025-01-23 20:50:00+00:00,165.0,8.6,8.25,8.65,0.0,0.0,6.0,1697,0.2986672917175292,False,REGULAR,USD
17,AMZN261218P00170000,2025-01-22 15:14:07+00:00,170.0,9.69,9.25,9.65,0.0,0.0,2.0,2193,0.2942880630493163,False,REGULAR,USD
18,AMZN261218P00175000,2025-01-23 20:51:33+00:00,175.0,10.64,10.35,10.8,0.0,0.0,5.0,1705,0.29082435256958,False,REGULAR,USD
19,AMZN261218P00180000,2025-01-23 20:52:50+00:00,180.0,11.9,11.55,12.0,0.0,0.0,2.0,5196,0.28694865890502924,False,REGULAR,USD
20,AMZN261218P00185000,2025-01-23 20:51:33+00:00,185.0,13.12,12.65,13.3,0.0,0.0,3.0,3515,0.28322555160522456,False,REGULAR,USD
21,AMZN261218P00190000,2025-01-22 18:12:16+00:00,190.0,14.85,14.2,14.8,0.0,0.0,8.0,1510,0.2806315834045409,False,REGULAR,USD
22,AMZN261218P00195000,2025-01-23 20:02:04+00:00,195.0,16.3,15.7,16.35,0.0,0.0,3.0,450,0.2775340802001953,False,REGULAR,USD
23,AMZN261218P00200000,2025-01-23 20:02:48+00:00,200.0,17.85,17.25,17.95,0.0,0.0,5.0,3886,0.2739635592651367,False,REGULAR,USD
24,AMZN261218P00205000,2025-01-10 19:32:19+00:00,205.0,24.55,18.9,19.5,0.0,0.0,2.0,1747,0.2690502783203125,False,REGULAR,USD
