,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AMZN250228P00120000,2025-01-22 18:44:23+00:00,120.0,0.06,0.0,0.05,0.0,0.0,30.0,30,0.773439765625,False,REGULAR,USD
1,AMZN250228P00125000,2025-01-23 14:30:20+00:00,125.0,0.08,0.0,0.06,0.08,,,1,0.7421900781249999,False,REGULAR,USD
2,AMZN250228P00135000,2025-01-13 16:58:17+00:00,135.0,0.12,0.0,0.08,0.0,0.0,,2,0.6757844921875001,False,REGULAR,USD
3,AMZN250228P00145000,2025-01-22 19:15:40+00:00,145.0,0.06,0.01,0.1,0.0,0.0,1.0,4,0.6132851171875001,False,REGULAR,USD
4,AMZN250228P00150000,2025-01-24 20:57:32+00:00,150.0,0.05,0.05,0.11,-0.06,-54.545456,4.0,7,0.5996133789062501,False,REGULAR,USD
5,AMZN250228P00155000,2025-01-22 19:14:37+00:00,155.0,0.09,0.05,0.13,0.0,0.0,1.0,22,0.56836369140625,False,REGULAR,USD
6,AMZN250228P00160000,2025-01-24 20:53:33+00:00,160.0,0.12,0.08,0.16,-0.009999998,-7.6923065,2.0,6,0.5478560839843751,False,REGULAR,USD
7,AMZN250228P00165000,2025-01-21 16:11:55+00:00,165.0,0.21,0.12,0.2,0.0,0.0,1.0,20,0.5283250292968751,False,REGULAR,USD
8,AMZN250228P00170000,2025-01-23 19:58:34+00:00,170.0,0.21,0.16,0.24,0.0,0.0,52.0,93,0.5048877636718749,False,REGULAR,USD
9,AMZN250228P00175000,2025-01-24 20:57:10+00:00,175.0,0.26,0.24,0.28,-0.030000001,-10.344829,24.0,440,0.4897511962890626,False,REGULAR,USD
10,AMZN250228P00180000,2025-01-24 19:27:03+00:00,180.0,0.34,0.3,0.35,-0.00999999,-2.8571403,4.0,228,0.46631393066406257,False,REGULAR,USD
11,AMZN250228P00185000,2025-01-24 20:38:12+00:00,185.0,0.45,0.4,0.46,0.01999998,4.6511583,205.0,172,0.4467828759765625,False,REGULAR,USD
12,AMZN250228P00190000,2025-01-24 17:09:01+00:00,190.0,0.57,0.52,0.58,-0.01999998,-3.3898275,169.0,276,0.42407802490234375,False,REGULAR,USD
13,AMZN250228P00195000,2025-01-24 20:46:33+00:00,195.0,0.77,0.71,0.79,0.00999999,1.3157883,21.0,220,0.40772076660156253,False,REGULAR,USD
14,AMZN250228P00200000,2025-01-24 20:57:32+00:00,200.0,1.0,0.97,1.02,0.029999971,3.0927806,124.0,702,0.38672488281249995,False,REGULAR,USD
15,AMZN250228P00205000,2025-01-24 20:41:16+00:00,205.0,1.48,1.35,1.48,0.07000005,4.964543,92.0,1477,0.37781383911132804,False,REGULAR,USD
16,AMZN250228P00210000,2025-01-24 20:57:11+00:00,210.0,1.99,1.89,2.04,0.029999971,1.5306108,145.0,513,0.36475244628906256,False,REGULAR,USD
17,AMZN250228P00215000,2025-01-24 20:54:40+00:00,215.0,2.85,2.72,2.86,0.099999905,3.6363602,167.0,601,0.3557193334960937,False,REGULAR,USD
18,AMZN250228P00220000,2025-01-24 20:58:34+00:00,220.0,3.9,3.8,4.0,0.09000015,2.3622088,176.0,331,0.34931070617675775,False,REGULAR,USD
19,AMZN250228P00225000,2025-01-24 20:59:35+00:00,225.0,5.35,5.25,5.5,0.049999714,0.94339085,43.0,325,0.3443669079589844,False,REGULAR,USD
20,AMZN250228P00230000,2025-01-24 20:41:20+00:00,230.0,7.7,7.15,7.4,0.33999968,4.6195607,39.0,177,0.34052173156738286,False,REGULAR,USD
21,AMZN250228P00235000,2025-01-24 20:51:53+00:00,235.0,9.8,9.4,9.65,-0.22999954,-2.2931163,109.0,99,0.3349065533447265,True,REGULAR,USD
22,AMZN250228P00240000,2025-01-24 18:02:32+00:00,240.0,12.78,12.1,12.35,-0.22000027,-1.6923097,5.0,45,0.3306951696777344,True,REGULAR,USD
23,AMZN250228P00245000,2025-01-24 14:46:42+00:00,245.0,14.88,15.15,15.5,-1.6500006,-9.981854,4.0,22,0.3282537878417968,True,REGULAR,USD
24,AMZN250228P00250000,2025-01-24 15:00:38+00:00,250.0,17.86,18.4,19.55,17.86,,2.0,12,0.34729656616210935,True,REGULAR,USD
25,AMZN250228P00255000,2025-01-24 15:43:26+00:00,255.0,22.8,21.95,23.45,22.8,,15.0,0,0.3498600170898437,True,REGULAR,USD
26,AMZN250228P00260000,2025-01-22 16:23:12+00:00,260.0,27.2,25.8,27.6,27.2,,,1,0.352545537109375,True,REGULAR,USD
27,AMZN250228P00275000,2025-01-23 15:36:10+00:00,275.0,40.53,39.65,41.6,40.53,,,10,0.4014952429199219,True,REGULAR,USD
